sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o10-gcc13_auto-262144,7,gcc13_auto,262144,1221,80019456,524531616,63890,63890,1151307116,320078107,1151307124,524559236,524559236,1
r07-o11-gcc13_auto-36864,7,gcc13_auto,36864,21702,200005632,539712112,8675,8675,1184626836,800022811,1184626850,539738552,539738552,1
r07-o12-clang18_auto-1048576,7,clang18_auto,1048576,153,40108032,656827970,220523,220523,1441689011,55149696,1441689040,656857113,656857113,1
r07-o13-clang18_auto-536870912,7,clang18_auto,536870912,1,134217728,13126850986,10873113,10873113,28812354238,184550528,28812354230,13126887185,13126887185,1
r07-o14-clang18_auto-6291456,7,clang18_auto,6291456,13,20447232,661354713,161020,161020,1451625631,28116096,1451625604,661390408,661390408,1
r07-o15-gcc13_scalar-36864,7,gcc13_scalar,36864,21702,200005632,539544784,8675,8675,1184259674,800022811,1184259670,539571699,539571699,1
r07-o16-gcc13_scalar-536870912,7,gcc13_scalar,536870912,1,134217728,13918266843,10873113,10873113,30505111722,536871347,30505111714,13899438643,13899438643,1
r07-o17-clang18_scalar-36864,7,clang18_scalar,36864,21702,200005632,551244141,8675,8675,1209942046,275008896,1209942052,551274549,551274549,1
r07-o18-gcc13_auto-536870912,7,gcc13_auto,536870912,1,134217728,13114335331,10873113,10873113,28784881091,536871195,28784881114,13114370076,13114370076,1
r07-o19-gcc13_scalar-8388608,7,gcc13_scalar,8388608,8,16777216,774024587,688651,688651,1698923833,67109147,1698923820,774055934,774055934,1
r07-o20-gcc13_scalar-6291456,7,gcc13_scalar,6291456,13,20447232,550931503,161020,161020,1209253544,81789211,1209253540,550965801,550965801,1
r07-o21-clang18_scalar-32768,7,clang18_scalar,32768,36622,300007424,701437784,6888,6888,1539603651,412511360,1539603648,701466539,701466539,1
r07-o22-clang18_auto-32768,7,clang18_auto,32768,36622,300007424,702222411,6888,6888,1541325395,412511360,1541325390,702249995,702249995,1
r07-o23-clang18_scalar-6291456,7,clang18_scalar,6291456,13,20447232,549499348,161020,161020,1206112120,28116096,1206112116,549532173,549532173,1
r07-o24-clang18_auto-36864,7,clang18_auto,36864,21702,200005632,550641914,8675,8675,1208618831,275008896,1208618862,550669871,550669871,1
r07-o25-clang18_auto-262144,7,clang18_auto,262144,1221,80019456,460773255,63890,63890,1011364138,110027904,1011364134,460800912,460800912,1
r07-o26-gcc13_scalar-32768,7,gcc13_scalar,32768,36622,300007424,684826010,6888,6888,1503139748,1200029979,1503139770,684852016,684852016,1
r07-o27-gcc13_auto-6291456,7,gcc13_auto,6291456,13,20447232,571302985,161020,161020,1253967564,81789211,1253967572,571338326,571338326,1
r07-o28-clang18_scalar-262144,7,clang18_scalar,262144,1221,80019456,503421681,63890,63890,1104974724,110027904,1104974706,503450290,503450290,1
r08-o01-clang18_auto-8388608,8,clang18_auto,8388608,8,16777216,751408385,688651,688651,1649287650,23069824,1649287640,751444620,751444620,1
r08-o02-gcc13_auto-536870912,8,gcc13_auto,536870912,1,134217728,13099967378,10873113,10873113,28753345490,536871195,28753345500,13100001195,13100001195,1
r08-o03-gcc13_auto-8388608,8,gcc13_auto,8388608,8,16777216,848107235,688651,688651,1861529536,67109147,1861529538,848141855,848141855,1
r08-o04-gcc13_scalar-262144,8,gcc13_scalar,262144,1221,80019456,526437465,63890,63890,1155490151,320078107,1155490116,526464463,526464463,1
r08-o05-gcc13_auto-1048576,8,gcc13_auto,1048576,153,40108032,653778555,220523,220523,1434993390,160432411,1434993384,653806669,653806669,1
r08-o06-gcc13_auto-6291456,8,gcc13_auto,6291456,13,20447232,787959468,161020,161020,1729511517,81789211,1729511542,787994476,787994476,1
r08-o07-clang18_scalar-1048576,8,clang18_scalar,1048576,153,40108032,656712608,220523,220523,1441436484,55149696,1441436502,656741561,656741561,1
r08-o08-clang18_scalar-262144,8,clang18_scalar,262144,1221,80019456,556566974,63890,63890,1221623549,110027904,1221623546,556594402,556594402,1
r08-o09-gcc13_scalar-32768,8,gcc13_scalar,32768,36622,300007424,685533261,6888,6888,1504692287,1200029979,1504692288,685559705,685559705,1
r08-o10-clang18_scalar-6291456,8,clang18_scalar,6291456,13,20447232,672121928,161020,161020,1475259331,28116096,1475259346,672155723,672155723,1
r08-o11-gcc13_auto-36864,8,gcc13_auto,36864,21702,200005632,539472587,8675,8675,1184101067,800022811,1184101072,539500161,539500161,1
r08-o12-clang18_auto-32768,8,clang18_auto,32768,36622,300007424,701966355,6888,6888,1540764041,412511360,1540764060,701994315,701994315,1
r08-o13-gcc13_scalar-536870912,8,gcc13_scalar,536870912,1,134217728,14109910661,10873113,10873113,30970034560,536871197,30970034590,14109944423,14109944423,1
r08-o14-clang18_scalar-536870912,8,clang18_scalar,536870912,1,134217728,13124063096,10873113,10873113,28806235040,184550528,28806235062,13124097250,13124097250,1
r08-o15-gcc13_scalar-1048576,8,gcc13_scalar,1048576,153,40108032,654613480,220523,220523,1436825958,160432411,1436825962,654642643,654642643,1
r08-o16-clang18_scalar-36864,8,clang18_scalar,36864,21702,200005632,550599785,8675,8675,1208526322,275008896,1208526308,550627651,550627651,1
r08-o17-clang18_auto-1048576,8,clang18_auto,1048576,153,40108032,657728488,220523,220523,1443665786,55149696,1443665784,657759072,657759072,1
r08-o18-gcc13_auto-32768,8,gcc13_auto,32768,36622,300007424,684537075,6888,6888,1502505746,1200029979,1502505752,684564699,684564699,1
r08-o19-gcc13_auto-262144,8,gcc13_auto,262144,1221,80019456,495601681,63890,63890,1087808396,320078107,1087808392,495628997,495628997,1
r08-o20-clang18_auto-536870912,8,clang18_auto,536870912,1,134217728,13105839195,10873113,10873113,28766235257,184550528,28766235234,13105874581,13105874581,1
r08-o21-gcc13_scalar-6291456,8,gcc13_scalar,6291456,13,20447232,600331623,161020,161020,1317682540,81789211,1317682542,600363822,600363822,1
r08-o22-gcc13_scalar-36864,8,gcc13_scalar,36864,21702,200005632,539621846,8675,8675,1184428759,800022811,1184428740,539649361,539649361,1
r08-o23-clang18_scalar-8388608,8,clang18_scalar,8388608,8,16777216,730295246,688651,688651,1602944211,23069824,1602944222,730328613,730328613,1
r08-o24-clang18_auto-6291456,8,clang18_auto,6291456,13,20447232,639433687,161020,161020,1403510489,28116096,1403510482,639469236,639469236,1
r08-o25-clang18_scalar-32768,8,clang18_scalar,32768,36622,300007424,701814633,6888,6888,1540430206,412511360,1540430166,701843422,701843422,1
r08-o26-gcc13_scalar-8388608,8,gcc13_scalar,8388608,8,16777216,723262104,688651,688651,1587504601,67109147,1587504600,723294731,723294731,1
r08-o27-clang18_auto-36864,8,clang18_auto,36864,21702,200005632,550595905,8675,8675,1208517966,275008896,1208517948,550623100,550623100,1
r08-o28-clang18_auto-262144,8,clang18_auto,262144,1221,80019456,461371140,63890,63890,1012676695,110027904,1012676698,461399077,461399077,1
r09-o01-clang18_auto-262144,9,clang18_auto,262144,1221,80019456,474706870,63890,63890,1041947916,110027904,1041947940,474734767,474734767,1
r09-o02-clang18_auto-6291456,9,clang18_auto,6291456,13,20447232,649771372,161020,161020,1426201292,28116096,1426201304,649807843,649807843,1
r09-o03-gcc13_scalar-8388608,9,gcc13_scalar,8388608,8,16777216,714880092,688651,688651,1569107258,67109147,1569107254,714912919,714912919,1
r09-o04-gcc13_scalar-536870912,9,gcc13_scalar,536870912,1,134217728,14094863652,10873113,10873113,30937059810,536871195,30937059802,14094898309,14094898309,1
r09-o05-clang18_scalar-1048576,9,clang18_scalar,1048576,153,40108032,656214581,220523,220523,1440343077,55149696,1440343080,656245753,656245753,1
r09-o06-gcc13_auto-1048576,9,gcc13_auto,1048576,153,40108032,653693155,220523,220523,1434806458,160432411,1434806494,653721000,653721000,1
r09-o07-clang18_scalar-8388608,9,clang18_scalar,8388608,8,16777216,793263251,688651,688651,1741153070,23069824,1741153040,793295927,793295927,1
r09-o08-gcc13_auto-6291456,9,gcc13_auto,6291456,13,20447232,674347667,161020,161020,1480142769,81789211,1480142796,674382978,674382978,1
r09-o09-gcc13_auto-36864,9,gcc13_auto,36864,21702,200005632,539730125,8675,8675,1184666538,800022811,1184666538,539756722,539756722,1
r09-o10-gcc13_auto-536870912,9,gcc13_auto,536870912,1,134217728,13126777429,10873113,10873113,28812190983,536871195,28812190990,13126813049,13126813049,1
r09-o11-clang18_scalar-36864,9,clang18_scalar,36864,21702,200005632,550651659,8675,8675,1208640320,275008896,1208640290,550679300,550679300,1
r09-o12-clang18_scalar-262144,9,clang18_scalar,262144,1221,80019456,543408284,63890,63890,1192741480,110027904,1192741462,543436287,543436287,1
r09-o13-gcc13_scalar-32768,9,gcc13_scalar,32768,36622,300007424,685102192,6888,6888,1503745928,1200029979,1503745914,685129471,685129471,1
r09-o14-gcc13_scalar-6291456,9,gcc13_scalar,6291456,13,20447232,589929452,161020,161020,1294850870,81789211,1294850876,589962301,589962301,1
r09-o15-gcc13_scalar-36864,9,gcc13_scalar,36864,21702,200005632,539513459,8675,8675,1184190766,800022811,1184190766,539539848,539539848,1
r09-o16-clang18_scalar-6291456,9,clang18_scalar,6291456,13,20447232,652988483,161020,161020,1433262931,28116096,1433262908,653023148,653023148,1
r09-o17-clang18_scalar-536870912,9,clang18_scalar,536870912,1,134217728,13139563079,10873113,10873113,28840256085,184550528,28840256082,13139597418,13139597418,1
r09-o18-clang18_auto-1048576,9,clang18_auto,1048576,153,40108032,656044328,220523,220523,1439969291,55149696,1439969278,656073051,656073051,1
r09-o19-clang18_auto-536870912,9,clang18_auto,536870912,1,134217728,14213069835,10873113,10873113,31196515083,184550528,31196515086,14213106844,14213106844,1
r09-o20-gcc13_scalar-1048576,9,gcc13_scalar,1048576,153,40108032,654336815,220523,220523,1436218807,160432411,1436218806,654364328,654364328,1
r09-o21-clang18_auto-8388608,9,clang18_auto,8388608,8,16777216,792885505,688651,688651,1740324617,23069824,1740324652,792920836,792920836,1
r09-o22-clang18_auto-36864,9,clang18_auto,36864,21702,200005632,550760223,8675,8675,1208878628,275008896,1208878638,550788130,550788130,1
r09-o23-clang18_scalar-32768,9,clang18_scalar,32768,36622,300007424,702217524,6888,6888,1541314310,412511360,1541314324,702245211,702245211,1
r09-o24-gcc13_auto-8388608,9,gcc13_auto,8388608,8,16777216,864390130,688651,688651,1897269575,67109147,1897269550,864423799,864423799,1
r09-o25-gcc13_auto-262144,9,gcc13_auto,262144,1221,80019456,496109516,63890,63890,1088923158,320078107,1088923154,496136495,496136495,1
r09-o26-clang18_auto-32768,9,clang18_auto,32768,36622,300007424,701828540,6888,6888,1540461576,412511360,1540461604,701856609,701856609,1
r09-o27-gcc13_auto-32768,9,gcc13_auto,32768,36622,300007424,685156876,6888,6888,1503866285,1200029979,1503866298,685184081,685184081,1
r09-o28-gcc13_scalar-262144,9,gcc13_scalar,262144,1221,80019456,509088227,63890,63890,1117409973,320078107,1117409986,509115262,509115262,1
r10-o01-clang18_auto-262144,10,clang18_auto,262144,1221,80019456,461258778,63890,63890,1012430138,110027904,1012430144,461286505,461286505,1
r10-o02-clang18_scalar-6291456,10,clang18_scalar,6291456,13,20447232,672828959,161020,161020,1476811108,28116096,1476811138,672863220,672863220,1
r10-o03-gcc13_scalar-1048576,10,gcc13_scalar,1048576,153,40108032,654407732,220523,220523,1436374090,160432411,1436374104,654435560,654435560,1
r10-o04-gcc13_auto-262144,10,gcc13_auto,262144,1221,80019456,480553563,63890,63890,1054779322,320078107,1054779308,480581377,480581377,1
r10-o05-clang18_auto-6291456,10,clang18_auto,6291456,13,20447232,631776644,161020,161020,1386704611,28116096,1386704594,631811918,631811918,1
r10-o06-clang18_scalar-1048576,10,clang18_scalar,1048576,153,40108032,657397399,220523,220523,1442938316,55149696,1442938332,657425606,657425606,1
r10-o07-gcc13_scalar-8388608,10,gcc13_scalar,8388608,8,16777216,708801039,688651,688651,1555764082,67109147,1555764100,708833497,708833497,1
r10-o08-clang18_scalar-36864,10,clang18_scalar,36864,21702,200005632,550645733,8675,8675,1208627324,275008896,1208627310,550672880,550672880,1
r10-o09-gcc13_auto-32768,10,gcc13_auto,32768,36622,300007424,685997139,6888,6888,1505710504,1200029979,1505710492,686023495,686023495,1
r10-o10-gcc13_auto-1048576,10,gcc13_auto,1048576,153,40108032,653679017,220523,220523,1434775578,160432411,1434775584,653707660,653707660,1
r10-o11-gcc13_auto-36864,10,gcc13_auto,36864,21702,200005632,538875562,8675,8675,1182790597,800022811,1182790576,538902037,538902037,1
r10-o12-clang18_auto-32768,10,clang18_auto,32768,36622,300007424,701668684,6888,6888,1540110663,412511360,1540110660,701697413,701697413,1
r10-o13-gcc13_auto-6291456,10,gcc13_auto,6291456,13,20447232,637592321,161020,161020,1399467207,81789211,1399467212,637626450,637626450,1
r10-o14-gcc13_scalar-6291456,10,gcc13_scalar,6291456,13,20447232,577647475,161020,161020,1267892531,81789211,1267892560,577680728,577680728,1
r10-o15-clang18_scalar-262144,10,clang18_scalar,262144,1221,80019456,475166168,63890,63890,1042955467,110027904,1042955496,475193776,475193776,1
r10-o16-gcc13_scalar-36864,10,gcc13_scalar,36864,21702,200005632,539872244,8675,8675,1184978306,800022811,1184978322,539898666,539898666,1
r10-o17-clang18_scalar-8388608,10,clang18_scalar,8388608,8,16777216,715092900,688651,688651,1569576573,23069824,1569576580,715126507,715126507,1
r10-o18-clang18_auto-8388608,10,clang18_auto,8388608,8,16777216,711287418,688651,688651,1561224482,23069824,1561224500,711324120,711324120,1
r10-o19-gcc13_auto-8388608,10,gcc13_auto,8388608,8,16777216,777224218,688651,688651,1705947641,67109147,1705947628,777259900,777259900,1
r10-o20-gcc13_auto-536870912,10,gcc13_auto,536870912,1,134217728,13101494063,10873113,10873113,28756695664,536871195,28756695638,13101529570,13101529570,1
r10-o21-gcc13_scalar-262144,10,gcc13_scalar,262144,1221,80019456,483000458,63890,63890,1060149406,320078107,1060149398,483027974,483027974,1
r10-o22-clang18_auto-1048576,10,clang18_auto,1048576,153,40108032,656785904,220523,220523,1441596770,55149696,1441596794,656815010,656815010,1
r10-o23-clang18_auto-36864,10,clang18_auto,36864,21702,200005632,550586093,8675,8675,1208496435,275008896,1208496432,550613814,550613814,1
r10-o24-clang18_scalar-536870912,10,clang18_scalar,536870912,1,134217728,13151835676,10873113,10873113,28867193692,184550528,28867193718,13151869848,13151869848,1
r10-o25-clang18_auto-536870912,10,clang18_auto,536870912,1,134217728,13169534516,10873113,10873113,28906041461,184550528,28906041428,13169570767,13169570767,1
r10-o26-gcc13_scalar-32768,10,gcc13_scalar,32768,36622,300007424,684531499,6888,6888,1502493389,1200029979,1502493388,684558707,684558707,1
r10-o27-gcc13_scalar-536870912,10,gcc13_scalar,536870912,1,134217728,13161212186,10873113,10873113,28887771968,536871195,28887771946,13161242852,13161242852,1
r10-o28-clang18_scalar-32768,10,clang18_scalar,32768,36622,300007424,701868228,6888,6888,1540547767,412511360,1540547778,701896250,701896250,1
r11-o01-clang18_scalar-32768,11,clang18_scalar,32768,36622,300007424,701367445,6888,6888,1539448156,412511360,1539448130,701392848,701392848,1
r11-o02-clang18_auto-1048576,11,clang18_auto,1048576,153,40108032,656193844,220523,220523,1440297213,55149696,1440297232,656223008,656223008,1
r11-o03-clang18_auto-32768,11,clang18_auto,32768,36622,300007424,702783885,6888,6888,1542558203,412511360,1542558226,702812210,702812210,1
r11-o04-clang18_auto-536870912,11,clang18_auto,536870912,1,134217728,13146074533,10873113,10873113,28854549098,184550528,28854549108,13146111911,13146111911,1
r11-o05-clang18_scalar-536870912,11,clang18_scalar,536870912,1,134217728,13933455730,10873113,10873113,30582785360,184550528,30582785332,13933491066,13933491066,1
r11-o06-clang18_auto-262144,11,clang18_auto,262144,1221,80019456,460898055,63890,63890,1011638527,110027904,1011638540,460926112,460926112,1
r11-o07-gcc13_auto-536870912,11,gcc13_auto,536870912,1,134217728,13167749893,10873113,10873113,28902070432,536871197,28902070406,13167784322,13167784322,1
r11-o08-clang18_scalar-36864,11,clang18_scalar,36864,21702,200005632,550572192,8675,8675,1208465931,275008896,1208465918,550599826,550599826,1
r11-o09-clang18_scalar-8388608,11,clang18_scalar,8388608,8,16777216,757924447,688651,688651,1663588175,23069824,1663588190,757958831,757958831,1
r11-o10-gcc13_scalar-32768,11,gcc13_scalar,32768,36622,300007424,684752704,6888,6888,1502978979,1200029979,1502978972,684779408,684779408,1
r11-o11-clang18_scalar-1048576,11,clang18_scalar,1048576,153,40108032,655669035,220523,220523,1439144823,55149696,1439144850,655697818,655697818,1
r11-o12-gcc13_auto-36864,11,gcc13_auto,36864,21702,200005632,539514794,8675,8675,1184193704,800022811,1184193670,539541338,539541338,1
r11-o13-gcc13_auto-1048576,11,gcc13_auto,1048576,153,40108032,653895324,220523,220523,1435250015,160432411,1435250014,653923280,653923280,1
r11-o14-clang18_auto-6291456,11,clang18_auto,6291456,13,20447232,587918326,161020,161020,1290438650,28116096,1290438622,587954074,587954074,1
r11-o15-gcc13_scalar-1048576,11,gcc13_scalar,1048576,153,40108032,653668735,220523,220523,1434752335,160432411,1434752330,653696510,653696510,1
r11-o16-gcc13_scalar-8388608,11,gcc13_scalar,8388608,8,16777216,776875620,688651,688651,1705182038,67109147,1705182028,776908382,776908382,1
r11-o17-clang18_scalar-6291456,11,clang18_scalar,6291456,13,20447232,595186492,161020,161020,1306391422,28116096,1306391372,595220247,595220247,1
r11-o18-gcc13_auto-262144,11,gcc13_auto,262144,1221,80019456,453501753,63890,63890,995402228,320078107,995402254,453528478,453528478,1
r11-o19-gcc13_scalar-6291456,11,gcc13_scalar,6291456,13,20447232,585379101,161020,161020,1284863634,81789211,1284863624,585411328,585411328,1
r11-o20-gcc13_auto-8388608,11,gcc13_auto,8388608,8,16777216,775775793,688651,688651,1702768712,67109147,1702768716,775809649,775809649,1
r11-o21-gcc13_auto-32768,11,gcc13_auto,32768,36622,300007424,684397332,6888,6888,1502198922,1200029979,1502198940,684423806,684423806,1
r11-o22-clang18_auto-8388608,11,clang18_auto,8388608,8,16777216,729292658,688651,688651,1600743788,23069824,1600743804,729328569,729328569,1
r11-o23-gcc13_scalar-36864,11,gcc13_scalar,36864,21702,200005632,539751038,8675,8675,1184712354,800022811,1184712320,539778207,539778207,1
r11-o24-gcc13_scalar-536870912,11,gcc13_scalar,536870912,1,134217728,13149150564,10873113,10873113,28861297360,536871195,28861297388,13149182716,13149182716,1
r11-o25-gcc13_auto-6291456,11,gcc13_auto,6291456,13,20447232,584386560,161020,161020,1282685085,81789211,1282685096,584422394,584422394,1
r11-o26-gcc13_scalar-262144,11,gcc13_scalar,262144,1221,80019456,481633477,63890,63890,1057149224,320078107,1057149192,481661002,481661002,1
r11-o27-clang18_scalar-262144,11,clang18_scalar,262144,1221,80019456,516294215,63890,63890,1133228100,110027904,1133228096,516320890,516320890,1
r11-o28-clang18_auto-36864,11,clang18_auto,36864,21702,200005632,550550215,8675,8675,1208417904,275008896,1208417892,550576810,550576810,1
r12-o01-clang18_scalar-6291456,12,clang18_scalar,6291456,13,20447232,514867201,161020,161020,1130097834,28116096,1130097826,514901061,514901061,1
r12-o02-gcc13_auto-32768,12,gcc13_auto,32768,36622,300007424,684288442,6888,6888,1501959788,1200029979,1501959778,684313406,684313406,1
r12-o03-clang18_scalar-32768,12,clang18_scalar,32768,36622,300007424,701507114,6888,6888,1539755416,412511360,1539755404,701534210,701534210,1
r12-o04-clang18_scalar-36864,12,clang18_scalar,36864,21702,200005632,550526532,8675,8675,1208365796,275008896,1208365840,550555916,550555916,1
r12-o05-clang18_auto-1048576,12,clang18_auto,1048576,153,40108032,657685082,220523,220523,1443569756,55149696,1443569732,657712130,657712130,1
r12-o06-clang18_scalar-262144,12,clang18_scalar,262144,1221,80019456,460158411,63890,63890,1010014759,110027904,1010014720,460184695,460184695,1
r12-o07-clang18_auto-262144,12,clang18_auto,262144,1221,80019456,489544835,63890,63890,1074515858,110027904,1074515882,489572292,489572292,1
r12-o08-clang18_auto-536870912,12,clang18_auto,536870912,1,134217728,13168517155,10873113,10873113,28903807865,184550528,28903807856,13168554530,13168554530,1
r12-o09-clang18_scalar-536870912,12,clang18_scalar,536870912,1,134217728,13151378636,10873113,10873113,28866190202,184550528,28866190210,13151413767,13151413767,1
r12-o10-clang18_scalar-1048576,12,clang18_scalar,1048576,153,40108032,657427390,220523,220523,1443004350,55149696,1443004376,657456011,657456011,1
r12-o11-gcc13_auto-36864,12,gcc13_auto,36864,21702,200005632,539585591,8675,8675,1184349121,800022811,1184349122,539612246,539612246,1
r12-o12-gcc13_scalar-536870912,12,gcc13_scalar,536870912,1,134217728,13161600053,10873113,10873113,28888623137,536871195,28888623126,13161632774,13161632774,1
r12-o13-gcc13_auto-1048576,12,gcc13_auto,1048576,153,40108032,653528008,220523,220523,1434443654,160432411,1434443648,653556256,653556256,1
r12-o14-gcc13_auto-8388608,12,gcc13_auto,8388608,8,16777216,694726962,688651,688651,1524873180,67109147,1524873218,694762601,694762601,1
r12-o15-gcc13_scalar-6291456,12,gcc13_scalar,6291456,13,20447232,640249902,161020,161020,1405300589,81789211,1405300578,640282838,640282838,1
r12-o16-clang18_auto-8388608,12,clang18_auto,8388608,8,16777216,734759439,688651,688651,1612744204,23069824,1612744188,734797080,734797080,1
r12-o17-gcc13_auto-536870912,12,gcc13_auto,536870912,1,134217728,13431322448,10873113,10873113,29480641879,536871195,29480641894,13431357887,13431357887,1
r12-o18-clang18_auto-32768,12,clang18_auto,32768,36622,300007424,702066770,6888,6888,1540983793,412511360,1540983774,702094740,702094740,1
r12-o19-gcc13_scalar-32768,12,gcc13_scalar,32768,36622,300007424,684506479,6888,6888,1502438294,1200029979,1502438322,684532271,684532271,1
r12-o20-gcc13_scalar-262144,12,gcc13_scalar,262144,1221,80019456,481365550,63890,63890,1056561070,320078107,1056561088,481392527,481392527,1
r12-o21-clang18_auto-6291456,12,clang18_auto,6291456,13,20447232,618089254,161020,161020,1356663230,28116096,1356663242,618125159,618125159,1
r12-o22-clang18_scalar-8388608,12,clang18_scalar,8388608,8,16777216,737175655,688651,688651,1618045726,23069824,1618045682,737208986,737208986,1
r12-o23-gcc13_scalar-36864,12,gcc13_scalar,36864,21702,200005632,539448837,8675,8675,1184048790,800022811,1184048800,539475472,539475472,1
r12-o24-gcc13_scalar-8388608,12,gcc13_scalar,8388608,8,16777216,738967221,688651,688651,1621975893,67109147,1621975894,738999885,738999885,1
r12-o25-gcc13_scalar-1048576,12,gcc13_scalar,1048576,153,40108032,653835109,220523,220523,1435117883,160432411,1435117882,653863538,653863538,1
r12-o26-gcc13_auto-262144,12,gcc13_auto,262144,1221,80019456,481146960,63890,63890,1056081313,320078107,1056081334,481174372,481174372,1
r12-o27-clang18_auto-36864,12,clang18_auto,36864,21702,200005632,550600382,8675,8675,1208527916,275008896,1208527914,550627791,550627791,1
r12-o28-gcc13_auto-6291456,12,gcc13_auto,6291456,13,20447232,661368345,161020,161020,1451653673,81789211,1451653676,661403324,661403324,1
r13-o01-clang18_auto-36864,13,clang18_auto,36864,21702,200005632,550595814,8675,8675,1208517563,275008896,1208517596,550623794,550623794,1
r13-o02-clang18_auto-6291456,13,clang18_auto,6291456,13,20447232,619529489,161020,161020,1359823319,28116096,1359823322,619565766,619565766,1
r13-o03-gcc13_scalar-32768,13,gcc13_scalar,32768,36622,300007424,684360511,6888,6888,1502117985,1200029979,1502117980,684386912,684386912,1
r13-o04-gcc13_scalar-8388608,13,gcc13_scalar,8388608,8,16777216,792684124,688651,688651,1739881030,67109147,1739881022,792716125,792716125,1
r13-o05-gcc13_auto-536870912,13,gcc13_auto,536870912,1,134217728,13135312068,10873113,10873113,28830923131,536871195,28830923110,13135346326,13135346326,1
r13-o06-clang18_scalar-36864,13,clang18_scalar,36864,21702,200005632,550590985,8675,8675,1208507201,275008896,1208507190,550619469,550619469,1
r13-o07-clang18_scalar-32768,13,clang18_scalar,32768,36622,300007424,701466711,6888,6888,1539666663,412511360,1539666634,701494139,701494139,1
r13-o08-gcc13_scalar-1048576,13,gcc13_scalar,1048576,153,40108032,655104260,220523,220523,1437903358,160432411,1437903390,655131366,655131366,1
r13-o09-clang18_auto-32768,13,clang18_auto,32768,36622,300007424,701395670,6888,6888,1539510743,412511360,1539510742,701422634,701422634,1
r13-o10-gcc13_auto-6291456,13,gcc13_auto,6291456,13,20447232,572702274,161020,161020,1257039083,81789211,1257039058,572737757,572737757,1
r13-o11-gcc13_auto-262144,13,gcc13_auto,262144,1221,80019456,468452733,63890,63890,1028218380,320078107,1028218400,468479948,468479948,1
r13-o12-clang18_scalar-8388608,13,clang18_scalar,8388608,8,16777216,775198465,688651,688651,1701504597,23069824,1701504574,775232527,775232527,1
r13-o13-gcc13_scalar-536870912,13,gcc13_scalar,536870912,1,134217728,13205340380,10873113,10873113,28984609220,536871197,28984609214,13205373998,13205373998,1
r13-o14-clang18_auto-1048576,13,clang18_auto,1048576,153,40108032,670574974,220523,220523,1471862897,55149696,1471862876,670606353,670606353,1
r13-o15-clang18_auto-262144,13,clang18_auto,262144,1221,80019456,544595167,63890,63890,1195347107,110027904,1195347098,544625227,544625227,1
r13-o16-clang18_auto-536870912,13,clang18_auto,536870912,1,134217728,13128065345,10873113,10873113,28815019982,184550528,28815019992,13128102747,13128102747,1
r13-o17-clang18_scalar-6291456,13,clang18_scalar,6291456,13,20447232,744535577,161020,161020,1634200491,28116096,1634200502,744569813,744569813,1
r13-o18-gcc13_auto-32768,13,gcc13_auto,32768,36622,300007424,684372531,6888,6888,1502144409,1200029979,1502144424,684399240,684399240,1
r13-o19-clang18_scalar-262144,13,clang18_scalar,262144,1221,80019456,601464562,63890,63890,1320170074,110027904,1320170060,601492107,601492107,1
r13-o20-gcc13_auto-8388608,13,gcc13_auto,8388608,8,16777216,792683217,688651,688651,1739878739,67109147,1739878778,792718496,792718496,1
r13-o21-gcc13_auto-36864,13,gcc13_auto,36864,21702,200005632,539371092,8675,8675,1183878268,800022811,1183878300,539397145,539397145,1
r13-o22-clang18_scalar-1048576,13,clang18_scalar,1048576,153,40108032,656065863,220523,220523,1440016137,55149696,1440016138,656095637,656095637,1
r13-o23-clang18_auto-8388608,13,clang18_auto,8388608,8,16777216,767717833,688651,688651,1685084720,23069824,1685084742,767754970,767754970,1
r13-o24-gcc13_scalar-262144,13,gcc13_scalar,262144,1221,80019456,522952327,63890,63890,1147840460,320078107,1147840474,522979260,522979260,1
r13-o25-gcc13_scalar-6291456,13,gcc13_scalar,6291456,13,20447232,657371048,161020,161020,1442879151,81789211,1442879152,657403273,657403273,1
r13-o26-clang18_scalar-536870912,13,clang18_scalar,536870912,1,134217728,13150547502,10873113,10873113,28864366935,184550528,28864366938,13150582006,13150582006,1
r13-o27-gcc13_auto-1048576,13,gcc13_auto,1048576,153,40108032,653711370,220523,220523,1434846058,160432411,1434846094,653739394,653739394,1
r13-o28-gcc13_scalar-36864,13,gcc13_scalar,36864,21702,200005632,539526314,8675,8675,1184219166,800022811,1184219168,539553163,539553163,1
r14-o01-clang18_auto-36864,14,clang18_auto,36864,21702,200005632,550595216,8675,8675,1208516336,275008896,1208516342,550623684,550623684,1
r14-o02-gcc13_scalar-536870912,14,gcc13_scalar,536870912,1,134217728,13134689994,10873113,10873113,28828373013,536871202,28828372958,13134251415,13134251415,1
r14-o03-clang18_scalar-32768,14,clang18_scalar,32768,36622,300007424,703775666,6888,6888,1544735088,412511360,1544735104,703804157,703804157,1
r14-o04-clang18_auto-6291456,14,clang18_auto,6291456,13,20447232,1388371196,161020,161020,3047366674,28116096,3047366696,1388407782,1388407782,1
r14-o05-gcc13_scalar-8388608,14,gcc13_scalar,8388608,8,16777216,1156041066,688651,688651,2537418845,67109147,2537418840,1156074468,1156074468,1
