sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r06-o05-cpp-536870912,6,cpp,536870912,1,8388608,855232972,18017347997925624,18017347997925624,1877170274,75497755,1877170262,855267628,855267628,1
r06-o06-c-262144,6,c,262144,9766,40001536,664255091,85449381942251735,85449381942251735,1457988478,360014107,1457988488,664282747,664282747,1
r06-o07-go-32768,6,go,32768,195313,100000256,783560503,223978264113942993,223978264113942993,1715495277,2400081523,1715496178,782812995,782812995,true
r06-o08-cpp-8388608,6,cpp,8388608,62,8126464,506563045,17444193244271551,17444193244271551,1111867484,73138459,1111867482,506591540,506591540,1
r06-o09-go-6291456,6,go,6291456,102,10027008,546082619,21543721854647272,21543721854647272,1195014492,240714777,1195014568,545398367,545398367,true
r06-o10-cpp-36864,6,cpp,36864,173612,100000512,1002355714,220423592280896003,220423592280896003,2200091546,900004891,2200091586,1002382645,1002382645,1
r06-o11-go-1048576,6,go,1048576,1221,20004864,502658396,43098968983893989,43098968983893989,1099427156,480162721,1099427384,501948885,501948885,true
r06-o12-go-536870912,6,go,536870912,1,8388608,868738131,18017347997925624,18017347997925624,1902387027,201405012,1902386860,867987709,867987709,true
r06-o13-c-8388608,6,c,8388608,62,8126464,466128412,17444193244271551,17444193244271551,1023118194,73138459,1023118206,466159881,466159881,1
r06-o14-rust-6291456,6,rust,6291456,102,10027008,668936759,21543721854647272,21543721854647272,1468264603,90243358,1468264600,668966808,668966808,1
r06-o15-c-32768,6,c,32768,195313,100000256,364707633,223978264113942993,223978264113942993,800506444,900002587,800506454,364732611,364732611,1
r06-o16-c-36864,6,c,36864,173612,100000512,1002336966,220423592280896003,220423592280896003,2200049952,900004891,2200049962,1002362668,1002362668,1
r06-o17-c-6291456,6,c,6291456,102,10027008,678179739,21543721854647272,21543721854647272,1488552811,90243355,1488552802,678210007,678210007,1
r06-o18-rust-262144,6,rust,262144,9766,40001536,509954576,85449381942251735,85449381942251735,1119311806,360014110,1119311754,509982030,509982030,1
r06-o19-rust-36864,6,rust,36864,173612,100000512,617162161,220423592280896003,220423592280896003,1354623279,900004894,1354623292,617189177,617189177,1
r06-o20-cpp-6291456,6,cpp,6291456,102,10027008,641153486,21543721854647272,21543721854647272,1407282433,90243355,1407282448,641182851,641182851,1
r06-o21-rust-32768,6,rust,32768,195313,100000256,274907375,223978264113942993,223978264113942993,603402850,900002590,603402844,274934841,274934841,1
r06-o22-go-262144,6,go,262144,9766,40001536,575053069,85449381942251735,85449381942251735,1257595319,960090138,1257595702,574388466,574388466,true
r06-o23-rust-8388608,6,rust,8388608,62,8126464,522545532,17444193244271551,17444193244271551,1146949455,73138462,1146949452,522582627,522582627,1
r06-o24-c-536870912,6,c,536870912,1,8388608,854755617,18017347997925624,18017347997925624,1876121892,75497755,1876121874,854788315,854788315,1
r06-o25-c-1048576,6,c,1048576,1221,20004864,434351436,43098968983893989,43098968983893989,953289858,180044061,953289854,434366682,434366682,1
r06-o26-go-36864,6,go,36864,173612,100000512,1148182592,220423592280896003,220423592280896003,2512857807,2400118686,2512858370,1146851429,1146851429,true
r06-o27-cpp-32768,6,cpp,32768,195313,100000256,374410530,223978264113942993,223978264113942993,821804011,900002587,821804016,374439241,374439241,1
r06-o28-cpp-1048576,6,cpp,1048576,1221,20004864,467081232,43098968983893989,43098968983893989,1025208319,180044059,1025208338,467109745,467109745,1
r07-o01-cpp-1048576,7,cpp,1048576,1221,20004864,475643451,43098968983893989,43098968983893989,1044001656,180044059,1044001662,475671625,475671625,1
r07-o02-rust-1048576,7,rust,1048576,1221,20004864,433461163,43098968983893989,43098968983893989,951415483,180044062,951415498,433489897,433489897,1
r07-o03-go-8388608,7,go,8388608,62,8126464,731659306,17444193244271551,17444193244271551,1599929528,195116792,1599929584,730472364,730472364,true
r07-o04-c-1048576,7,c,1048576,1221,20004864,445660823,43098968983893989,43098968983893989,978192300,180044059,978192292,445689616,445689616,1
r07-o05-cpp-8388608,7,cpp,8388608,62,8126464,567687023,17444193244271551,17444193244271551,1246030507,73138459,1246030478,567719295,567719295,1
r07-o06-c-262144,7,c,262144,9766,40001536,613739162,85449381942251735,85449381942251735,1347110274,360014107,1347110292,613767443,613767443,1
r07-o07-cpp-32768,7,cpp,32768,195313,100000256,375947412,223978264113942993,223978264113942993,825177167,900002587,825177166,375975248,375975248,1
r07-o08-rust-536870912,7,rust,536870912,1,8388608,829711629,18017347997925624,18017347997925624,1821153261,75497758,1821153246,829747406,829747406,1
r07-o09-rust-8388608,7,rust,8388608,62,8126464,493422563,17444193244271551,17444193244271551,1083025734,73138462,1083025724,493453715,493453715,1
r07-o10-cpp-262144,7,cpp,262144,9766,40001536,625442730,85449381942251735,85449381942251735,1372798538,360014107,1372798548,625472082,625472082,1
r07-o11-cpp-36864,7,cpp,36864,173612,100000512,1002354489,220423592280896003,220423592280896003,2200088561,900004891,2200088528,1002380746,1002380746,1
r07-o12-go-1048576,7,go,1048576,1221,20004864,503210616,43098968983893989,43098968983893989,1101320696,480165276,1101320814,502658997,502658997,true
