schema_version,sample_id,build_id,perf_profile,event,value,time_enabled,time_running
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-6291456,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,3146284,295974029,295974029
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-32768,index-cycle-gcc13-raw,l2_miss,cycles,548755867,250033568,250033568
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-32768,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,967,250030593,250030593
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-36864,index-cycle-gcc13-raw,l1_miss,cycles,548783646,250046330,250046330
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-36864,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,11794151,250045294,250045294
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-262144,index-cycle-gcc13-raw,dtlb_walk,cycles,549585390,250412376,250412376
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-262144,index-cycle-gcc13-raw,dtlb_walk,dtlb_load_misses_walk_completed,0,250410851,250410851
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-1048576,index-cycle-gcc13-raw,l2_miss,cycles,554734030,252761355,252761355
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l2_miss-1048576,index-cycle-gcc13-raw,l2_miss,mem_load_uops_retired_l2_miss,11799433,252759064,252759064
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-8388608,index-cycle-gcc13-raw,l1_miss,cycles,674033305,307116020,307116020
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-8388608,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,6274383,307114359,307114359
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-1048576,index-cycle-gcc13-raw,l1_miss,cycles,553554657,252219727,252219727
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l1_miss-1048576,index-cycle-gcc13-raw,l1_miss,mem_load_uops_retired_l1_miss,15016945,252216852,252216852
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-32768,index-cycle-gcc13-raw,l3_miss,cycles,548763785,250036081,250036081
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-l3_miss-32768,index-cycle-gcc13-raw,l3_miss,mem_load_uops_retired_l3_miss,88,250033363,250033363
1,index-cycle-gcc13-raw-r2-dependent_index_cycle-scalar-warm-dtlb_walk-8388608,index-cycle-gcc13-raw,dtlb_walk,cycles,652186773,297162812,297162812
