sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r04-o06-rust-262144,4,rust,262144,5120,335544320,515636232,1812397056,1812397056,1131782539,2348851489,1131782564,515664024,515664024,1
r04-o07-c-536870912,4,c,536870912,3,402653184,10700034369,1543198232,1543198232,23485690958,2013266209,23485690976,10700067003,10700067003,1
r04-o08-cpp-36864,4,cpp,36864,36409,335545344,296401949,3368420452,3368420452,650581454,1677909049,650581448,296429087,296429087,1
r04-o09-cpp-6291456,4,cpp,6291456,214,336592896,2359222987,196891892,196891892,5178303297,1682965834,5178303306,2359256731,2359256731,1
r04-o10-cpp-262144,4,cpp,262144,5120,335544320,500178222,1812397056,1812397056,1097853246,1677747484,1097853262,500205037,500205037,1
r04-o11-go-8388608,4,go,8388608,160,335544320,2701904345,2634976128,2634976128,5895465452,2684587803,5895466324,2697556167,2697556167,true
r04-o12-cpp-536870912,4,cpp,536870912,3,402653184,10628838855,1543198232,1543198232,23289476361,2013266494,23289476276,10612175063,10612175063,1
r04-o13-c-262144,4,c,262144,5120,335544320,500029610,1812397056,1812397056,1097516853,1677747475,1097516838,500058233,500058233,1
r04-o14-c-36864,4,c,36864,36409,335545344,287927784,3368420452,3368420452,631981287,1677909039,631981284,287954575,287954575,1
r04-o15-cpp-8388608,4,cpp,8388608,160,335544320,2632219031,2634976128,2634976128,5777507248,1677722684,5777507252,2632252470,2632252470,1
r04-o16-rust-6291456,4,rust,6291456,214,336592896,2611317251,196891892,196891892,5731630144,2356152273,5731630168,2611352760,2611352760,1
r04-o17-rust-536870912,4,rust,536870912,3,402653184,10840043417,1543198232,1543198232,23792999104,2818572601,23792999098,10840076565,10840076565,1
r04-o18-rust-32768,4,rust,32768,40960,335544320,284027428,3633848320,3633848320,623420203,2349138209,623420204,284054987,284054987,1
r04-o19-go-262144,4,go,262144,5120,335544320,761767064,1812397056,1812397056,1667167445,2684458195,1667167744,760910723,760910723,true
r04-o20-c-6291456,4,c,6291456,214,336592896,2598132649,196891892,196891892,5702689021,1682965824,5702689058,2598164788,2598164788,1
r04-o21-cpp-1048576,4,cpp,1048576,1280,335544320,790051854,2000108288,2000108288,1734101726,1677728284,1734101754,790080113,790080113,1
r04-o22-go-36864,4,go,36864,36409,335545344,299454292,3368420452,3368420452,654462473,2684647116,654463172,298955766,298955766,true
r04-o23-rust-8388608,4,rust,8388608,160,335544320,2708454466,2634976128,2634976128,5944837303,2348811809,5944837316,2708491262,2708491262,1
r04-o24-go-6291456,4,go,6291456,214,336592896,2554843894,196891892,196891892,5584310479,2692961697,5584310556,2551195245,2551195245,true
r04-o25-c-32768,4,c,32768,40960,335544320,279347751,3633848320,3633848320,613148444,1677926674,613148448,279373604,279373604,1
r04-o26-rust-1048576,4,rust,1048576,1280,335544320,840088778,2000108288,2000108288,1843929216,2348820769,1843929208,840117333,840117333,1
r04-o27-rust-36864,4,rust,36864,36409,335545344,290264563,3368420452,3368420452,637110434,2349108969,637110452,290291955,290291955,1
r04-o28-c-8388608,4,c,8388608,160,335544320,2719175235,2634976128,2634976128,5968368424,1677722674,5968368406,2719208077,2719208077,1
r05-o01-rust-6291456,5,rust,6291456,214,336592896,2414755668,196891892,196891892,5300192906,2356152273,5300192920,2414791596,2414791596,1
