sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r04-o01-go-8388608,4,go,8388608,62,8126464,543731200,17462239205602153,17462239205602153,1190005190,382011660,1190005146,543094864,543094864,true
r04-o02-go-32768,4,go,32768,195313,100000256,997267879,221271359518073939,221271359518073939,2183269990,4700095527,2183270430,996323562,996323562,true
r04-o03-cpp-262144,4,cpp,262144,9766,40001536,570676152,86445885965269521,86445885965269521,1252590458,480018715,1252590460,570704063,570704063,1
r04-o04-c-536870912,4,c,536870912,1,8388608,897341329,18012249170480756,18012249170480756,1969594612,100663581,1969594616,897375430,897375430,1
r04-o05-go-262144,4,go,262144,9766,40001536,806063980,86445885965269521,86445885965269521,1763588005,1880144513,1763588442,805061714,805061714,true
r04-o06-go-36864,4,go,36864,173612,100000512,1447893420,221395076082124221,221395076082124221,3170586044,4700147632,3170587552,1446626606,1446626606,true
r04-o07-rust-32768,4,rust,32768,195313,100000256,298288601,221271359518073939,221271359518073939,654685647,1200003364,654685614,298316118,298316118,1
r04-o08-cpp-32768,4,cpp,32768,195313,100000256,340479455,221271359518073939,221271359518073939,747327815,1200003355,747327812,340506527,340506527,1
r04-o09-c-8388608,4,c,8388608,62,8126464,504618221,17462239205602153,17462239205602153,1107598812,97517853,1107598800,504647188,504647188,1
r04-o10-rust-262144,4,rust,262144,9766,40001536,568711846,86445885965269521,86445885965269521,1248278838,480018718,1248278834,568738954,568738954,1
r04-o11-rust-6291456,4,rust,6291456,102,10027008,521990176,21549733755203228,21549733755203228,1145729423,120324382,1145729420,522020134,522020134,1
r04-o12-cpp-6291456,4,cpp,6291456,102,10027008,675624772,21549733755203228,21549733755203228,1482943975,120324379,1482943968,675653657,675653657,1
r04-o13-cpp-536870912,4,cpp,536870912,1,8388608,898523796,18012249170480756,18012249170480756,1972190143,100663579,1972190132,898557239,898557239,1
r04-o14-rust-36864,4,rust,36864,173612,100000512,868384942,221395076082124221,221395076082124221,1906036306,1200006430,1906036308,868412460,868412460,1
