build_id,mode,implementation,state,perf_profile,footprint_bytes,accepted_rows,median_ns_per_operation,p05_ns_per_operation,p95_ns_per_operation,median_tsc_ticks_per_operation,p05_tsc_ticks_per_operation,p95_tsc_ticks_per_operation
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,196608,15,10.9063262108,9.71849285642,12.6200111875,23.9384598982,21.3312654558,27.6998676717
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,229376,15,11.4767399274,10.5315427918,15.8728543241,25.190475456,23.1158397561,34.8395655575
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,262144,15,14.5065392324,11.558817457,16.6858893259,31.8406186412,25.3706358881,36.6241088667
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,294912,15,15.7443929052,12.1671209361,17.4651011353,34.5576007509,26.7058050729,38.3344126055
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,393216,15,19.0247234519,17.7185355842,19.6534225584,41.7576493591,38.8906904726,43.1375920449
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,524288,15,20.3348308159,19.8576794378,20.4657722044,44.6332220577,43.5859429006,44.9205705167
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,1048576,15,21.4592754064,21.1547838882,21.9260024147,47.1012864702,46.4329671675,48.1257092706
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,2097152,15,22.0428277711,21.6976163171,80.7140377647,48.3821402338,47.624435078,177.160436369
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,4194304,15,32.3443747052,28.3186284948,39.2725310034,70.9931640625,62.1569919162,86.1998658472
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,5242880,15,37.9492849091,30.1578230316,84.4030088682,83.295466821,66.193895527,185.257421875
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,6291456,15,45.5263906206,39.2320767916,66.8756463467,99.926557995,86.1110808544,146.786352956
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,7340032,14,53.1047348749,45.6428947449,84.9068673941,116.560378302,100.182280768,186.36330003
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,8388608,14,60.4721107483,51.84071247,84.1741893602,132.731143951,113.78595878,184.755197276
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,12582912,15,68.2068312796,60.6966860332,76.3850372913,149.708189847,133.224054246,167.658668668
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,33554432,15,84.4603188833,81.8642292023,87.8598302205,185.383219401,179.68502299,192.844856262
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,134217728,13,95.0214915276,94.9119734764,96.2418308258,208.564153671,208.323782921,211.242703438
stride16-gcc13-scalar,arena_pointer_chase,scalar,warm,branch,536870912,15,100.387060642,99.8963228464,133.228337526,220.34123373,219.264108658,292.425109386
