sample_id,event,value,unit,time_enabled,time_running
r12-o108-cpp_native-scalar-double-8388608,ref-cycles,838303862,count,381963766,381963766
r12-o109-cpp_unroll-u8-double-262144,cycles,805352248,count,366970180,366970180
r12-o109-cpp_unroll-u8-double-262144,instructions,369172766,count,366970180,366970180
r12-o109-cpp_unroll-u8-double-262144,ref-cycles,805352240,count,366970180,366970180
r12-o110-clangpp-scalar-short-262144,cycles,1074409854,count,489527676,489527676
r12-o110-clangpp-scalar-short-262144,instructions,1476469869,count,489527676,489527676
r12-o110-clangpp-scalar-short-262144,ref-cycles,1074409842,count,489527676,489527676
r12-o111-go-scalar-float-1048576,cycles,1611398678,count,735658667,735658667
r12-o111-go-scalar-float-1048576,instructions,2684434959,count,735658667,735658667
r12-o111-go-scalar-float-1048576,ref-cycles,1611399372,count,735658667,735658667
r12-o112-rust-avx2-string16-262144,cycles,187027732,count,85237883,85237883
r12-o112-rust-avx2-string16-262144,instructions,537035032,count,85237883,85237883
r12-o112-rust-avx2-string16-262144,ref-cycles,187027742,count,85237883,85237883
r12-o113-cpp-scalar-short-67108864,cycles,1480652300,count,674641163,674641163
r12-o113-cpp-scalar-short-67108864,instructions,4294967759,count,674641163,674641163
r12-o113-cpp-scalar-short-67108864,ref-cycles,1480652294,count,674641163,674641163
r12-o114-clangpp-scalar-double-32768,cycles,805376882,count,366955732,366955732
r12-o114-clangpp-scalar-double-32768,instructions,369689786,count,366955732,366955732
r12-o114-clangpp-scalar-double-32768,ref-cycles,805376858,count,366955732,366955732
r12-o115-rust_unroll-u1-float-1048576,cycles,1610947226,count,733999731,733999731
r12-o115-rust_unroll-u1-float-1048576,instructions,2147494176,count,733999731,733999731
r12-o115-rust_unroll-u1-float-1048576,ref-cycles,1610947228,count,733999731,733999731
r12-o116-rust-scalar-double-32768,cycles,806220743,count,367341083,367341083
r12-o116-rust-scalar-double-32768,instructions,1074069787,count,367341083,367341083
r12-o116-rust-scalar-double-32768,ref-cycles,806220734,count,367341083,367341083
r12-o117-c-avx2-double-1048576,cycles,205336058,count,93586705,93586705
r12-o117-c-avx2-double-1048576,instructions,268478849,count,93586705,93586705
r12-o117-c-avx2-double-1048576,ref-cycles,205336032,count,93586705,93586705
r12-o118-cpp-scalar-int-1048576,cycles,698786102,count,318419375,318419375
r12-o118-cpp-scalar-int-1048576,instructions,2147494219,count,318419375,318419375
r12-o118-cpp-scalar-int-1048576,ref-cycles,698786110,count,318419375,318419375
r12-o119-rust-scalar-float-1048576,cycles,1610714849,count,733866244,733866244
r12-o119-rust-scalar-float-1048576,instructions,2147494172,count,733866244,733866244
r12-o119-rust-scalar-float-1048576,ref-cycles,1610714864,count,733866244,733866244
r12-o120-c-avx2-short-32768,cycles,81212085,count,37026041,37026041
r12-o120-c-avx2-short-32768,instructions,271253878,count,37026041,37026041
r12-o120-c-avx2-short-32768,ref-cycles,81212120,count,37026041,37026041
r12-o121-rust_unroll-u8-double-32768,cycles,805461444,count,367016851,367016851
r12-o121-rust_unroll-u8-double-32768,instructions,1208549657,count,367016851,367016851
r12-o121-rust_unroll-u8-double-32768,ref-cycles,805461470,count,367016851,367016851
r12-o122-cpp-avx2-string16-67108864,cycles,360653033,count,164345833,164345833
r12-o122-cpp-avx2-string16-67108864,instructions,469763173,count,164345833,164345833
r12-o122-cpp-avx2-string16-67108864,ref-cycles,360653040,count,164345833,164345833
r12-o123-rust_unroll-u8-double-1048576,cycles,805518769,count,367020480,367020480
r12-o123-rust_unroll-u8-double-1048576,instructions,1207978263,count,367020480,367020480
r12-o123-rust_unroll-u8-double-1048576,ref-cycles,805518758,count,367020480,367020480
r12-o124-cpp-scalar-double-8388608,cycles,868184448,count,395601921,395601921
r12-o124-cpp-scalar-double-8388608,instructions,1073744001,count,395601921,395601921
r12-o124-cpp-scalar-double-8388608,ref-cycles,868184438,count,395601921,395601921
r12-o125-c-scalar-string16-67108864,cycles,2094815124,count,954454243,954454243
r12-o125-c-scalar-string16-67108864,instructions,4831838848,count,954454243,954454243
r12-o125-c-scalar-string16-67108864,ref-cycles,2094815140,count,954454243,954454243
r12-o126-rust-avx2-string16-8388608,cycles,300001843,count,136713634,136713634
r12-o126-rust-avx2-string16-8388608,instructions,536876312,count,136713634,136713634
r12-o126-rust-avx2-string16-8388608,ref-cycles,300001834,count,136713634,136713634
r12-o127-rust-scalar-short-1048576,cycles,1393304442,count,634815273,634815273
r12-o127-rust-scalar-short-1048576,instructions,4294977820,count,634815273,634815273
r12-o127-rust-scalar-short-1048576,ref-cycles,1393304440,count,634815273,634815273
r12-o128-c-scalar-float-262144,cycles,1610683195,count,733880314,733880314
r12-o128-c-scalar-float-262144,instructions,2147541350,count,733880314,733880314
r12-o128-c-scalar-float-262144,ref-cycles,1610683206,count,733880314,733880314
r12-o129-rust_unroll-u2-float-8388608,cycles,1653162070,count,753235115,753235115
r12-o129-rust_unroll-u2-float-8388608,instructions,3221228312,count,753235115,753235115
r12-o129-rust_unroll-u2-float-8388608,ref-cycles,1653162060,count,753235115,753235115
r12-o130-rust-scalar-string16-67108864,cycles,1558778414,count,710237490,710237490
r12-o130-rust-scalar-string16-67108864,instructions,4697621015,count,710237490,710237490
r12-o130-rust-scalar-string16-67108864,ref-cycles,1558778408,count,710237490,710237490
r12-o131-rust-scalar-short-8388608,cycles,1458391618,count,664469509,664469509
r12-o131-rust-scalar-short-8388608,instructions,4294968860,count,664469509,664469509
r12-o131-rust-scalar-short-8388608,ref-cycles,1458391616,count,664469509,664469509
r12-o132-clangpp-scalar-int-1048576,cycles,543910934,count,247858262,247858262
r12-o132-clangpp-scalar-int-1048576,instructions,738217097,count,247858262,247858262
r12-o132-clangpp-scalar-int-1048576,ref-cycles,543910950,count,247858262,247858262
r12-o133-c-avx2-float-67108864,cycles,359119813,count,163654759,163654759
r12-o133-c-avx2-float-67108864,instructions,268437351,count,163654759,163654759
r12-o133-c-avx2-float-67108864,ref-cycles,359119816,count,163654759,163654759
r12-o134-rust-scalar-string16-8388608,cycles,1538230579,count,700873666,700873666
r12-o134-rust-scalar-string16-8388608,instructions,4697622807,count,700873666,700873666
r12-o134-rust-scalar-string16-8388608,ref-cycles,1538230584,count,700873666,700873666
r12-o135-rust-avx2-float-67108864,cycles,363585888,count,165689736,165689736
r12-o135-rust-avx2-float-67108864,instructions,402654264,count,165689736,165689736
r12-o135-rust-avx2-float-67108864,ref-cycles,363585882,count,165689736,165689736
r12-o136-cpp-avx2-float-67108864,cycles,368019153,count,167710778,167710778
r12-o136-cpp-avx2-float-67108864,instructions,268437351,count,167710778,167710778
r12-o136-cpp-avx2-float-67108864,ref-cycles,368019124,count,167710778,167710778
r12-o137-rust_unroll-u8-float-8388608,cycles,1656469526,count,754743747,754743747
r12-o137-rust_unroll-u8-float-8388608,instructions,2415921690,count,754743747,754743747
r12-o137-rust_unroll-u8-float-8388608,ref-cycles,1656469540,count,754743747,754743747
r12-o138-rust-avx2-short-1048576,cycles,187052551,count,85247768,85247768
r12-o138-rust-avx2-short-1048576,instructions,402741528,count,85247768,85247768
r12-o138-rust-avx2-short-1048576,ref-cycles,187052536,count,85247768,85247768
r12-o139-cpp-avx2-float-1048576,cycles,204642455,count,93268212,93268212
r12-o139-cpp-avx2-float-1048576,instructions,268534119,count,93268212,93268212
r12-o139-cpp-avx2-float-1048576,ref-cycles,204642438,count,93268212,93268212
r12-o140-rust_unroll-u8-double-262144,cycles,805356530,count,366946637,366946637
r12-o140-rust_unroll-u8-double-262144,instructions,1208033559,count,366946637,366946637
r12-o140-rust_unroll-u8-double-262144,ref-cycles,805356508,count,366946637,366946637
r12-o141-go-scalar-string16-1048576,cycles,4967182049,count,2266633557,2266633557
r12-o141-go-scalar-string16-1048576,instructions,12616663558,count,2266633557,2266633557
r12-o141-go-scalar-string16-1048576,ref-cycles,4967183430,count,2266633557,2266633557
r12-o142-cpp_native-scalar-float-67108864,cycles,1654042584,count,753613309,753613309
r12-o142-cpp_native-scalar-float-67108864,instructions,1342177873,count,753613309,753613309
r12-o142-cpp_native-scalar-float-67108864,ref-cycles,1654042588,count,753613309,753613309
r12-o143-cpp_native-scalar-float-262144,cycles,1610671117,count,733872619,733872619
r12-o143-cpp_native-scalar-float-262144,instructions,1342259475,count,733872619,733872619
r12-o143-cpp_native-scalar-float-262144,ref-cycles,1610671128,count,733872619,733872619
r12-o144-cpp_native-scalar-string16-1048576,cycles,1477876231,count,673371018,673371018
r12-o144-cpp_native-scalar-string16-1048576,instructions,4697635089,count,673371018,673371018
r12-o144-cpp_native-scalar-string16-1048576,ref-cycles,1477876224,count,673371018,673371018
r12-o145-cpp_unroll-u2-float-8388608,cycles,1658971858,count,755885123,755885123
r12-o145-cpp_unroll-u2-float-8388608,instructions,1610615572,count,755885123,755885123
r12-o145-cpp_unroll-u2-float-8388608,ref-cycles,1658971864,count,755885123,755885123
r12-o146-c-avx2-double-67108864,cycles,365383803,count,166505414,166505414
r12-o146-c-avx2-double-67108864,instructions,268436513,count,166505414,166505414
r12-o146-c-avx2-double-67108864,ref-cycles,365383766,count,166505414,166505414
r12-o147-go-scalar-float-67108864,cycles,1687019372,count,770868320,770868320
r12-o147-go-scalar-float-67108864,instructions,2684421768,count,770868320,770868320
r12-o147-go-scalar-float-67108864,ref-cycles,1687019400,count,770868320,770868320
r12-o148-cpp_native-scalar-float-8388608,cycles,1635316221,count,745081101,745081101
r12-o148-cpp_native-scalar-float-8388608,instructions,1342180113,count,745081101,745081101
r12-o148-cpp_native-scalar-float-8388608,ref-cycles,1635316232,count,745081101,745081101
r12-o149-cpp_native-scalar-double-32768,cycles,805430156,count,367002182,367002182
r12-o149-cpp_native-scalar-double-32768,instructions,671744275,count,367002182,367002182
r12-o149-cpp_native-scalar-double-32768,ref-cycles,805430120,count,367002182,367002182
r12-o150-rust-avx2-double-8388608,cycles,318402452,count,145102212,145102212
r12-o150-rust-avx2-double-8388608,instructions,402657813,count,145102212,145102212
r12-o150-rust-avx2-double-8388608,ref-cycles,318402458,count,145102212,145102212
r12-o151-rust-scalar-int-8388608,cycles,769001260,count,350386687,350386687
r12-o151-rust-scalar-int-8388608,instructions,2147485212,count,350386687,350386687
r12-o151-rust-scalar-int-8388608,ref-cycles,769001244,count,350386687,350386687
r12-o152-rust_unroll-u2-double-8388608,cycles,864330529,count,393846529,393846529
r12-o152-rust_unroll-u2-double-8388608,instructions,1610615575,count,393846529,393846529
r12-o152-rust_unroll-u2-double-8388608,ref-cycles,864330522,count,393846529,393846529
r12-o153-rust_unroll-u1-double-8388608,cycles,862923849,count,393176890,393176890
r12-o153-rust_unroll-u1-double-8388608,instructions,1073743388,count,393176890,393176890
r12-o153-rust_unroll-u1-double-8388608,ref-cycles,862923842,count,393176890,393176890
r12-o154-clangpp-scalar-int-8388608,cycles,614089272,count,279808328,279808328
r12-o154-clangpp-scalar-int-8388608,instructions,738200967,count,279808328,279808328
r12-o154-clangpp-scalar-int-8388608,ref-cycles,614089300,count,279808328,279808328
r12-o155-c-scalar-double-8388608,cycles,861918246,count,392749825,392749825
r12-o155-c-scalar-double-8388608,instructions,1073744001,count,392749825,392749825
r12-o155-c-scalar-double-8388608,ref-cycles,861918244,count,392749825,392749825
r12-o156-cpp_native-scalar-short-67108864,cycles,1482489170,count,675479260,675479260
r12-o156-cpp_native-scalar-short-67108864,instructions,4294967794,count,675479260,675479260
r12-o156-cpp_native-scalar-short-67108864,ref-cycles,1482489140,count,675479260,675479260
r12-o157-rust-avx2-double-1048576,cycles,224277188,count,102214491,102214491
r12-o157-rust-avx2-double-1048576,instructions,402688277,count,102214491,102214491
r12-o157-rust-avx2-double-1048576,ref-cycles,224277196,count,102214491,102214491
r12-o158-clangpp-scalar-string16-1048576,cycles,1480131832,count,674373526,674373526
r12-o158-clangpp-scalar-string16-1048576,instructions,4697633973,count,674373526,674373526
r12-o158-clangpp-scalar-string16-1048576,ref-cycles,1480131818,count,674373526,674373526
r12-o159-rust-scalar-int-32768,cycles,685751021,count,312480709,312480709
r12-o159-rust-scalar-int-32768,instructions,2147811615,count,312480709,312480709
r12-o159-rust-scalar-int-32768,ref-cycles,685751044,count,312480709,312480709
r12-o160-rust-avx2-float-32768,cycles,199093471,count,90739796,90739796
r12-o160-rust-avx2-float-32768,instructions,404291864,count,90739796,90739796
r12-o160-rust-avx2-float-32768,ref-cycles,199093466,count,90739796,90739796
r12-o161-go-scalar-int-67108864,cycles,926505984,count,423202812,423202812
r12-o161-go-scalar-int-67108864,instructions,2684389709,count,423202812,423202812
r12-o161-go-scalar-int-67108864,ref-cycles,926505932,count,423202812,423202812
r12-o162-cpp-scalar-short-8388608,cycles,1465857933,count,667900034,667900034
r12-o162-cpp-scalar-short-8388608,instructions,4294968879,count,667900034,667900034
r12-o162-cpp-scalar-short-8388608,ref-cycles,1465857954,count,667900034,667900034
r12-o163-cpp_native-scalar-short-262144,cycles,1390888037,count,633739481,633739481
r12-o163-cpp_native-scalar-short-262144,instructions,4295024913,count,633739481,633739481
r12-o163-cpp_native-scalar-short-262144,ref-cycles,1390888026,count,633739481,633739481
r12-o164-c-scalar-float-8388608,cycles,1653273223,count,753258735,753258735
r12-o164-c-scalar-float-8388608,instructions,2147485796,count,753258735,753258735
r12-o164-c-scalar-float-8388608,ref-cycles,1653273226,count,753258735,753258735
r12-o165-go-scalar-short-32768,cycles,1534684230,count,700575671,700575671
r12-o165-go-scalar-short-32768,instructions,5369290745,count,700575671,700575671
r12-o165-go-scalar-short-32768,ref-cycles,1534685328,count,700575671,700575671
r12-o166-cpp_unroll-u2-double-1048576,cycles,805501621,count,367013198,367013198
r12-o166-cpp_unroll-u2-double-1048576,instructions,671107356,count,367013198,367013198
r12-o166-cpp_unroll-u2-double-1048576,ref-cycles,805501598,count,367013198,367013198
r12-o167-rust-avx2-short-67108864,cycles,360995950,count,164531584,164531584
r12-o167-rust-avx2-short-67108864,instructions,402654842,count,164531584,164531584
r12-o167-rust-avx2-short-67108864,ref-cycles,360995976,count,164531584,164531584
r12-o168-rust-avx2-string16-32768,cycles,139466808,count,63566697,63566697
r12-o168-rust-avx2-string16-32768,instructions,538181912,count,63566697,63566697
r12-o168-rust-avx2-string16-32768,ref-cycles,139466800,count,63566697,63566697
r12-o169-cpp-scalar-string16-8388608,cycles,2073876529,count,944911167,944911167
r12-o169-cpp-scalar-string16-8388608,instructions,4831840640,count,944911167,944911167
r12-o169-cpp-scalar-string16-8388608,ref-cycles,2073876530,count,944911167,944911167
r12-o170-cpp-scalar-string16-262144,cycles,2014330030,count,917779230,917779230
r12-o170-cpp-scalar-string16-262144,instructions,4831904128,count,917779230,917779230
r12-o170-cpp-scalar-string16-262144,ref-cycles,2014330032,count,917779230,917779230
r12-o171-rust_unroll-u1-float-8388608,cycles,1652735244,count,753016091,753016091
r12-o171-rust_unroll-u1-float-8388608,instructions,2147485214,count,753016091,753016091
r12-o171-rust_unroll-u1-float-8388608,ref-cycles,1652735260,count,753016091,753016091
r12-o172-cpp-avx2-string16-8388608,cycles,281089363,count,128094411,128094411
r12-o172-cpp-avx2-string16-8388608,instructions,469768325,count,128094411,128094411
r12-o172-cpp-avx2-string16-8388608,ref-cycles,281089402,count,128094411,128094411
r12-o173-rust_unroll-u8-double-8388608,cycles,843653299,count,384424732,384424732
r12-o173-rust_unroll-u8-double-8388608,instructions,1207962137,count,384424732,384424732
r12-o173-rust_unroll-u8-double-8388608,ref-cycles,843653316,count,384424732,384424732
r12-o174-cpp-avx2-int-1048576,cycles,168627496,count,76852784,76852784
r12-o174-cpp-avx2-int-1048576,instructions,268491121,count,76852784,76852784
r12-o174-cpp-avx2-int-1048576,ref-cycles,168627514,count,76852784,76852784
r12-o175-cpp-scalar-int-67108864,cycles,788255409,count,359161814,359161814
r12-o175-cpp-scalar-int-67108864,instructions,2147484137,count,359161814,359161814
r12-o175-cpp-scalar-int-67108864,ref-cycles,788255424,count,359161814,359161814
r12-o176-go-scalar-double-262144,cycles,805516235,count,367994002,367994002
r12-o176-go-scalar-double-262144,instructions,1342275536,count,367994002,367994002
r12-o176-go-scalar-double-262144,ref-cycles,805516646,count,367994002,367994002
r12-o177-cpp-avx2-short-262144,cycles,136649521,count,62282393,62282393
r12-o177-cpp-avx2-short-262144,instructions,268788086,count,62282393,62282393
r12-o177-cpp-avx2-short-262144,ref-cycles,136649546,count,62282393,62282393
r12-o178-c-scalar-float-1048576,cycles,1610825967,count,733940642,733940642
r12-o178-c-scalar-float-1048576,instructions,2147498342,count,733940642,733940642
r12-o178-c-scalar-float-1048576,ref-cycles,1610825986,count,733940642,733940642
r12-o179-cpp_native-scalar-short-8388608,cycles,1456557421,count,663634776,663634776
r12-o179-cpp_native-scalar-short-8388608,instructions,4294969360,count,663634776,663634776
r12-o179-cpp_native-scalar-short-8388608,ref-cycles,1456557454,count,663634776,663634776
r12-o180-c-scalar-int-8388608,cycles,775460918,count,353357241,353357241
r12-o180-c-scalar-int-8388608,instructions,2147485259,count,353357241,353357241
r12-o180-c-scalar-int-8388608,ref-cycles,775460928,count,353357241,353357241
r12-o181-cpp-scalar-int-32768,cycles,685546072,count,312361216,312361216
r12-o181-cpp-scalar-int-32768,instructions,2147811657,count,312361216,312361216
r12-o181-cpp-scalar-int-32768,ref-cycles,685546048,count,312361216,312361216
r12-o182-rust-avx2-string16-1048576,cycles,201379594,count,91775673,91775673
r12-o182-rust-avx2-string16-1048576,instructions,536912152,count,91775673,91775673
r12-o182-rust-avx2-string16-1048576,ref-cycles,201379596,count,91775673,91775673
r12-o183-rust_unroll-u2-double-32768,cycles,806475295,count,367455775,367455775
r12-o183-rust_unroll-u2-double-32768,instructions,1611268373,count,367455775,367455775
r12-o183-rust_unroll-u2-double-32768,ref-cycles,806475296,count,367455775,367455775
r12-o184-clangpp-scalar-short-32768,cycles,1073980007,count,489354728,489354728
r12-o184-clangpp-scalar-short-32768,instructions,1476985967,count,489354728,489354728
r12-o184-clangpp-scalar-short-32768,ref-cycles,1073979984,count,489354728,489354728
r12-o185-c-scalar-short-8388608,cycles,1454916950,count,662914870,662914870
r12-o185-c-scalar-short-8388608,instructions,4294968879,count,662914870,662914870
r12-o185-c-scalar-short-8388608,ref-cycles,1454916958,count,662914870,662914870
r12-o186-cpp_unroll-u1-float-1048576,cycles,1610917284,count,733959937,733959937
r12-o186-cpp_unroll-u1-float-1048576,instructions,2147498257,count,733959937,733959937
r12-o186-cpp_unroll-u1-float-1048576,ref-cycles,1610917286,count,733959937,733959937
r12-o187-cpp-avx2-double-8388608,cycles,281365435,count,128227167,128227167
r12-o187-cpp-avx2-double-8388608,instructions,268441217,count,128227167,128227167
r12-o187-cpp-avx2-double-8388608,ref-cycles,281365458,count,128227167,128227167
r12-o188-rust-scalar-short-32768,cycles,1368941582,count,623735168,623735168
r12-o188-rust-scalar-short-32768,instructions,4295295262,count,623735168,623735168
r12-o188-rust-scalar-short-32768,ref-cycles,1368941552,count,623735168,623735168
r12-o189-rust_unroll-u2-float-67108864,cycles,1677709361,count,764420598,764420598
r12-o189-rust_unroll-u2-float-67108864,instructions,3221226072,count,764420598,764420598
r12-o189-rust_unroll-u2-float-67108864,ref-cycles,1677709352,count,764420598,764420598
r12-o190-cpp_unroll-u2-double-262144,cycles,805368790,count,366951526,366951526
r12-o190-cpp_unroll-u2-double-262144,instructions,671162652,count,366951526,366951526
r12-o190-cpp_unroll-u2-double-262144,ref-cycles,805368784,count,366951526,366951526
r12-o191-cpp_native-scalar-string16-262144,cycles,1464239071,count,667153589,667153589
r12-o191-cpp_native-scalar-string16-262144,instructions,4697678097,count,667153589,667153589
r12-o191-cpp_native-scalar-string16-262144,ref-cycles,1464239040,count,667153589,667153589
r12-o192-c-scalar-short-32768,cycles,1369042036,count,623785136,623785136
r12-o192-c-scalar-short-32768,instructions,4295295279,count,623785136,623785136
r12-o192-c-scalar-short-32768,ref-cycles,1369042026,count,623785136,623785136
r12-o193-c-avx2-string16-262144,cycles,166217780,count,75756621,75756621
r12-o193-c-avx2-string16-262144,instructions,469950853,count,75756621,75756621
r12-o193-c-avx2-string16-262144,ref-cycles,166217788,count,75756621,75756621
r12-o194-cpp_unroll-u2-float-1048576,cycles,1612382120,count,734627540,734627540
r12-o194-cpp_unroll-u2-float-1048576,instructions,1610633490,count,734627540,734627540
r12-o194-cpp_unroll-u2-float-1048576,ref-cycles,1612382112,count,734627540,734627540
r12-o195-cpp-scalar-double-1048576,cycles,806131411,count,367330737,367330737
r12-o195-cpp-scalar-double-1048576,instructions,1073756545,count,367330737,367330737
r12-o195-cpp-scalar-double-1048576,ref-cycles,806131458,count,367330737,367330737
r12-o196-cpp_unroll-u2-float-32768,cycles,1614984308,count,735813068,735813068
r12-o196-cpp_unroll-u2-float-32768,instructions,1611268370,count,735813068,735813068
r12-o196-cpp_unroll-u2-float-32768,ref-cycles,1614984316,count,735813068,735813068
r12-o197-rust-scalar-double-67108864,cycles,879012921,count,400537620,400537620
r12-o197-rust-scalar-double-67108864,instructions,1073742269,count,400537620,400537620
r12-o197-rust-scalar-double-67108864,ref-cycles,879012926,count,400537620,400537620
r12-o198-c-avx2-int-32768,cycles,79529322,count,36261956,36261956
r12-o198-c-avx2-int-32768,instructions,270205297,count,36261956,36261956
r12-o198-c-avx2-int-32768,ref-cycles,79529318,count,36261956,36261956
r12-o199-c-avx2-short-8388608,cycles,304974159,count,138978624,138978624
r12-o199-c-avx2-short-8388608,instructions,268446838,count,138978624,138978624
r12-o199-c-avx2-short-8388608,ref-cycles,304974164,count,138978624,138978624
r12-o200-rust-avx2-float-262144,cycles,222616901,count,101460154,101460154
r12-o200-rust-avx2-float-262144,instructions,402858264,count,101460154,101460154
r12-o200-rust-avx2-float-262144,ref-cycles,222616922,count,101460154,101460154
r12-o201-go-scalar-float-262144,cycles,1613397360,count,736981844,736981844
r12-o201-go-scalar-float-262144,instructions,2684484115,count,736981844,736981844
r12-o201-go-scalar-float-262144,ref-cycles,1613398204,count,736981844,736981844
r12-o202-clangpp-scalar-int-67108864,cycles,670775115,count,305637842,305637842
r12-o202-clangpp-scalar-int-67108864,instructions,738198951,count,305637842,305637842
r12-o202-clangpp-scalar-int-67108864,ref-cycles,670775138,count,305637842,305637842
r12-o203-rust_unroll-u2-double-1048576,cycles,805897119,count,367222259,367222259
r12-o203-rust_unroll-u2-double-1048576,instructions,1610633495,count,367222259,367222259
r12-o203-rust_unroll-u2-double-1048576,ref-cycles,805897114,count,367222259,367222259
r12-o204-rust-avx2-int-1048576,cycles,187298579,count,85361963,85361963
r12-o204-rust-avx2-int-1048576,instructions,402708761,count,85361963,85361963
r12-o204-rust-avx2-int-1048576,ref-cycles,187298562,count,85361963,85361963
r12-o205-go-scalar-int-32768,cycles,1032301694,count,471349703,471349703
r12-o205-go-scalar-int-32768,instructions,2684917342,count,471349703,471349703
r12-o205-go-scalar-int-32768,ref-cycles,1032302744,count,471349703,471349703
r12-o206-rust-scalar-double-262144,cycles,805528277,count,367054225,367054225
r12-o206-rust-scalar-double-262144,instructions,1073783069,count,367054225,367054225
r12-o206-rust-scalar-double-262144,ref-cycles,805528284,count,367054225,367054225
r12-o207-cpp-scalar-string16-1048576,cycles,2025895815,count,923052871,923052871
r12-o207-cpp-scalar-string16-1048576,instructions,4831854976,count,923052871,923052871
r12-o207-cpp-scalar-string16-1048576,ref-cycles,2025895806,count,923052871,923052871
r12-o208-rust-scalar-string16-32768,cycles,1216286049,count,554165175,554165175
r12-o208-rust-scalar-string16-32768,instructions,4698145045,count,554165175,554165175
r12-o208-rust-scalar-string16-32768,ref-cycles,1216286060,count,554165175,554165175
r12-o209-rust-scalar-int-262144,cycles,694112589,count,316263138,316263138
r12-o209-rust-scalar-int-262144,instructions,2147524892,count,316263138,316263138
r12-o209-rust-scalar-int-262144,ref-cycles,694112562,count,316263138,316263138
r12-o210-cpp_unroll-u2-float-262144,cycles,1610661804,count,733866531,733866531
r12-o210-cpp_unroll-u2-float-262144,instructions,1610694932,count,733866531,733866531
r12-o210-cpp_unroll-u2-float-262144,ref-cycles,1610661800,count,733866531,733866531
r12-o211-cpp-avx2-float-32768,cycles,199745340,count,91038982,91038982
r12-o211-cpp-avx2-float-32768,instructions,271581543,count,91038982,91038982
r12-o211-cpp-avx2-float-32768,ref-cycles,199745370,count,91038982,91038982
r12-o212-c-avx2-int-1048576,cycles,168850691,count,76956663,76956663
r12-o212-c-avx2-int-1048576,instructions,268491121,count,76956663,76956663
r12-o212-c-avx2-int-1048576,ref-cycles,168850704,count,76956663,76956663
r12-o213-c-avx2-double-262144,cycles,202762843,count,92412728,92412728
r12-o213-c-avx2-double-262144,instructions,268607873,count,92412728,92412728
r12-o213-c-avx2-double-262144,ref-cycles,202762868,count,92412728,92412728
r12-o214-clangpp-scalar-double-67108864,cycles,855246353,count,389708797,389708797
r12-o214-clangpp-scalar-double-67108864,instructions,369100252,count,389708797,389708797
r12-o214-clangpp-scalar-double-67108864,ref-cycles,855246370,count,389708797,389708797
r12-o215-cpp-scalar-int-262144,cycles,692462743,count,315511987,315511987
r12-o215-cpp-scalar-int-262144,instructions,2147524937,count,315511987,315511987
r12-o215-cpp-scalar-int-262144,ref-cycles,692462738,count,315511987,315511987
r12-o216-cpp_native-scalar-int-8388608,cycles,766376261,count,349217633,349217633
r12-o216-cpp_native-scalar-int-8388608,instructions,2147485714,count,349217633,349217633
r12-o216-cpp_native-scalar-int-8388608,ref-cycles,766376270,count,349217633,349217633
r12-o217-cpp_unroll-u1-double-8388608,cycles,837853143,count,381758001,381758001
r12-o217-cpp_unroll-u1-double-8388608,instructions,1073743889,count,381758001,381758001
r12-o217-cpp_unroll-u1-double-8388608,ref-cycles,837853126,count,381758001,381758001
r12-o218-c-avx2-float-8388608,cycles,282997104,count,128970477,128970477
r12-o218-c-avx2-float-8388608,instructions,268448103,count,128970477,128970477
r12-o218-c-avx2-float-8388608,ref-cycles,282997110,count,128970477,128970477
r12-o219-cpp-avx2-short-67108864,cycles,353612628,count,161139591,161139591
r12-o219-cpp-avx2-short-67108864,instructions,268437206,count,161139591,161139591
r12-o219-cpp-avx2-short-67108864,ref-cycles,353612622,count,161139591,161139591
r12-o220-cpp_native-scalar-int-67108864,cycles,789235416,count,359636195,359636195
r12-o220-cpp_native-scalar-int-67108864,instructions,2147484146,count,359636195,359636195
r12-o220-cpp_native-scalar-int-67108864,ref-cycles,789235436,count,359636195,359636195
r12-o221-c-avx2-float-1048576,cycles,205248416,count,93544975,93544975
r12-o221-c-avx2-float-1048576,instructions,268534119,count,93544975,93544975
r12-o221-c-avx2-float-1048576,ref-cycles,205248450,count,93544975,93544975
r12-o222-cpp_native-scalar-short-1048576,cycles,1396342247,count,636198762,636198762
r12-o222-cpp_native-scalar-short-1048576,instructions,4294981904,count,636198762,636198762
r12-o222-cpp_native-scalar-short-1048576,ref-cycles,1396342244,count,636198762,636198762
r12-o223-c-scalar-string16-262144,cycles,2014011372,count,917631645,917631645
r12-o223-c-scalar-string16-262144,instructions,4831904128,count,917631645,917631645
r12-o223-c-scalar-string16-262144,ref-cycles,2014011340,count,917631645,917631645
r12-o224-c-scalar-short-67108864,cycles,1481871144,count,675199306,675199306
r12-o224-c-scalar-short-67108864,instructions,4294967759,count,675199306,675199306
r12-o224-c-scalar-short-67108864,ref-cycles,1481871160,count,675199306,675199306
r12-o225-rust-avx2-string16-67108864,cycles,373812685,count,170340791,170340791
r12-o225-rust-avx2-string16-67108864,instructions,536871832,count,170340791,170340791
r12-o225-rust-avx2-string16-67108864,ref-cycles,373812692,count,170340791,170340791
r12-o226-cpp_unroll-u1-double-67108864,cycles,849972257,count,387309824,387309824
r12-o226-cpp_unroll-u1-double-67108864,instructions,1073742323,count,387309824,387309824
