build_id,mode,implementation,state,perf_profile,footprint_bytes,accepted_rows,median_ns_per_operation,p05_ns_per_operation,p95_ns_per_operation,median_tsc_ticks_per_operation,p05_tsc_ticks_per_operation,p95_tsc_ticks_per_operation
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,2097152,18,22.0083545168,21.4157946504,81.2786764591,48.306481617,47.0058627943,178.399781572
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,4194304,17,30.6655939941,27.3438288007,58.7911670391,67.3083710937,60.0174124581,129.041619404
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,5242880,15,48.2358533859,37.0174742917,82.6345356709,105.873590851,81.2502123729,181.375785209
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,6291456,17,47.5928521804,38.1742922655,84.6110170426,104.462267464,83.7893321479,185.713998446
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,7340032,17,73.3861932664,50.5828171767,89.5462873186,161.076470657,111.024982403,196.546494141
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,8388608,17,59.4063103416,51.1550461619,81.4591827393,130.391810562,112.280978554,178.795988719
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,12582912,17,73.0631233498,63.9769048055,91.2075315203,160.367355912,140.423880005,200.192773728
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,33554432,17,91.6770038605,89.9533840815,95.4639240265,201.223261515,197.440026601,209.535099792
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,134217728,18,102.209033489,97.3482508659,102.475434065,224.340218544,213.671217918,224.924956322
prefetch-gcc13-scalar,prefetch_chain,scalar,warm,branch,536870912,18,107.727308035,106.945863128,130.649771452,236.452469826,234.737261295,286.765366077
