mode,state,perf_profile,round,repetition,iterations,target_instructions_per_iteration,dynamic_target_instructions,tsc_ticks,wall_ns,cpu_before,cpu_after,minor_faults,major_faults,checksum,cycles,cycles_enabled,cycles_running,instructions,instructions_enabled,instructions_running,ref_cycles,ref_cycles_enabled,ref_cycles_running,branches,branches_enabled,branches_running,branch_misses,branch_misses_enabled,branch_misses_running,uops_issued_any,uops_issued_any_enabled,uops_issued_any_running,uops_retired_all,uops_retired_all_enabled,uops_retired_all_running,port0_active_cycles,port0_active_cycles_enabled,port0_active_cycles_running,port1_active_cycles,port1_active_cycles_enabled,port1_active_cycles_running,port5_active_cycles,port5_active_cycles_enabled,port5_active_cycles_running
add_throughput_2,warm,basic,8,0,12000000,128,1536000000,553076736,251980871,4,4,0,0,4608000002,785799656,252002288,252002288,1560000681,252001465,252001465,541189616,252000681,252000681,12000272,251999373,251999373,22,251997220,251997220,,,,,,,,,,,,,,,
add_latency,warm,none,9,0,12000000,128,1536000000,1086114868,494832248,4,4,0,0,4608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add_latency,warm,expanded,9,0,12000000,128,1536000000,1094472704,498639997,4,4,0,0,4608000001,768421234,498693654,248700592,934490292,498693469,298696489,741342580,498692607,348697640,8386273,498690941,348691138,43,498688631,348708040,1082915940,498685709,348931044,1084802741,498681817,349934215,148267054,498677092,199993255,150277367,498671628,199741129,156854637,498667147,198759370
xor_throughput,warm,basic,9,0,12000000,128,1536000000,280293464,127701330,4,4,0,0,0,397399412,127720935,127720935,1560000702,127720372,127720372,273924574,127719481,127719481,12000272,127718178,127718178,87,127716198,127716198,,,,,,,,,,,,,,,
imul_throughput_8,warm,basic,9,0,12000000,128,1536000000,1087764832,495583831,4,4,0,0,9257036380270100488,1541248104,495606453,495606453,1560000702,495607009,495607009,1062117408,495606473,495606473,12000272,495605397,495605397,45,495603308,495603308,,,,,,,,,,,,,,,
empty,warm,basic,9,0,800,0,0,644,338,4,4,0,0,0,2198,18202,18202,2274,17235,17235,1914,16140,16140,1072,14567,14567,25,12328,12328,,,,,,,,,,,,,,,
empty,warm,basic,9,0,80000,0,0,55110,25162,4,4,0,0,0,81490,43100,43100,160674,42266,42266,56518,41189,41189,80272,39631,39631,26,37363,37363,,,,,,,,,,,,,,,
page_state_probe,page_cold,basic,9,0,1,0,0,2222038,1012509,4,4,1027,0,0,736101,1043138,1043138,7866,1041547,1041547,508750,1039886,1039886,2329,1037942,1037942,60,1035406,1035406,,,,,,,,,,,,,,,
empty,warm,basic,9,0,12000000,0,0,8943344,4074690,4,4,0,0,0,12084583,4093937,4093937,24000674,4094275,4094275,8681332,4093608,4093608,12000272,4092296,4092296,21,4090561,4090561,,,,,,,,,,,,,,,
shift_latency,warm,basic,9,0,12000000,128,1536000000,1087300002,495372121,4,4,0,0,0,1541163262,495394207,495394207,1560000674,495393863,495393863,1061989874,495393646,495393646,12000272,495392473,495392473,84,495390499,495390499,,,,,,,,,,,,,,,
add_latency,warm,basic,9,0,800,128,102400,70416,32144,4,4,0,0,307201,103713,50084,50084,104674,49218,49218,71720,48099,48099,1072,46473,46473,22,44271,44271,,,,,,,,,,,,,,,
xor_break,warm,basic,9,0,12000000,384,4608000000,1085734468,494658867,4,4,0,0,1,1540979471,494681164,494681164,4632000674,494680956,494680956,1061505148,494680675,494680675,12000272,494679559,494679559,38,494677756,494677756,,,,,,,,,,,,,,,
add_throughput_8,warm,basic,9,0,12000000,128,1536000000,287998134,131211819,4,4,0,0,4608000008,397624698,131234539,131234539,1560000703,131235269,131235269,280639458,131234771,131234771,12000272,131233755,131233755,28,131232456,131232456,,,,,,,,,,,,,,,
empty,warm,basic,9,0,8,0,0,86,89,4,4,0,0,0,1285,18655,18655,690,17829,17829,1408,16607,16607,280,15186,15186,18,12892,12892,,,,,,,,,,,,,,,
page_state_probe,warm,basic,9,0,1,0,0,31252,14373,4,4,3,0,130560,48817,46583,46583,6842,44418,44418,35728,42586,42586,1305,40534,40534,60,37821,37821,,,,,,,,,,,,,,,
add_throughput_1,warm,basic,9,0,12000000,128,1536000000,1088184296,495775051,4,4,0,0,4608000001,1541157010,495797772,495797772,1560000676,495797650,495797650,1063047986,495797345,495797345,12000272,495796550,495796550,28,495794549,495794549,,,,,,,,,,,,,,,
imul_latency,warm,basic,9,0,12000000,128,1536000000,3259999868,1485250153,4,4,0,0,5482421456486662145,4623062801,1485272995,1485272995,1560000674,1485272762,1485272762,3185880478,1485272333,1485272333,12000272,1485280226,1485280226,91,1485278435,1485278435,,,,,,,,,,,,,,,
shift_throughput,warm,basic,9,0,12000000,128,1536000000,557649534,254064426,4,4,0,0,0,776363360,254085953,254085953,1560000702,254086769,254086769,546248208,254086659,254086659,12000272,254085659,254085659,27,254083810,254083810,,,,,,,,,,,,,,,
add_latency,warm,basic,9,0,8,128,1024,718,386,4,4,0,0,3073,2386,27583,27583,1714,26724,26724,2266,16425,16425,280,14841,14841,21,12627,12627,,,,,,,,,,,,,,,
page_state_probe,cache_evicted,basic,9,0,1,0,0,36342,16811,4,4,3,0,130560,60354,57389,57389,6842,54614,54614,42944,52705,52705,1305,51221,51221,61,48691,48691,,,,,,,,,,,,,,,
timer_only,warm,none,9,0,1,0,0,80,136,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add_throughput_2,warm,basic,9,0,12000000,128,1536000000,553470528,252160225,4,4,0,0,4608000002,785905210,252180331,252180331,1560000681,252178702,252178702,541112154,252177571,252177571,12000272,252176226,252176226,27,252174141,252174141,,,,,,,,,,,,,,,
and_zero_control,warm,basic,9,0,12000000,384,4608000000,5444296468,2480411596,4,4,0,0,1,7705107839,2480433936,2480433936,4632000674,2480434097,2480434097,5320781312,2480433719,2480433719,12000272,2480432767,2480432767,81,2480441058,2480441058,,,,,,,,,,,,,,,
add_throughput_4,warm,basic,9,0,12000000,128,1536000000,280810808,127936966,4,4,0,0,4608000004,398067471,127956758,127956758,1560000683,127956429,127956429,274378852,127955728,127955728,12000272,127954385,127954385,34,127952545,127952545,,,,,,,,,,,,,,,
add_latency,warm,basic,9,0,12000000,128,1536000000,1099249375,500816638,4,4,0,0,4608000001,1541051658,500841706,500841706,1560000674,500841429,500841429,1074604982,500840958,500840958,12000272,500839586,500839586,26,500837772,500837772,,,,,,,,,,,,,,,
add_latency,warm,basic,9,0,80000,128,10240000,7343034,3345558,4,4,0,0,30720001,10287446,3364023,3364023,10400674,3363251,3363251,7102788,3362238,3362238,80272,3360628,3360628,25,3358383,3358383,,,,,,,,,,,,,,,
page_state_probe,warm,basic,10,0,1,0,0,30456,13990,4,4,3,0,130560,48990,44439,44439,6842,42916,42916,34936,41305,41305,1305,39419,39419,57,36935,36935,,,,,,,,,,,,,,,
xor_throughput,warm,basic,10,0,12000000,128,1536000000,279847750,127498202,4,4,0,0,0,397351363,127519250,127519250,1560000702,127517870,127517870,273675710,127516841,127516841,12000272,127515531,127515531,77,127513288,127513288,,,,,,,,,,,,,,,
and_zero_control,warm,basic,10,0,12000000,384,4608000000,5455025514,2485299782,4,4,0,0,1,7706642887,2485323697,2485323697,4632000674,2485323314,2485323314,5323847232,2485322761,2485322761,12000272,2485321440,2485321440,81,2485319434,2485319434,,,,,,,,,,,,,,,
xor_break,warm,basic,10,0,12000000,384,4608000000,1098566942,500505417,4,4,0,0,1,1541040604,500527835,500527835,4632000674,500528209,500528209,1074261672,500527887,500527887,12000272,500526914,500526914,28,500524906,500524906,,,,,,,,,,,,,,,
add_throughput_4,warm,basic,10,0,12000000,128,1536000000,280270538,127690944,4,4,0,0,4608000004,397992259,127711855,127711855,1560000683,127710120,127710120,274050084,127709228,127709228,12000272,127708067,127708067,34,127705640,127705640,,,,,,,,,,,,,,,
empty,warm,basic,10,0,800,0,0,680,363,4,4,0,0,0,2263,18525,18525,2274,17526,17526,2024,16397,16397,1072,14803,14803,27,12487,12487,,,,,,,,,,,,,,,
empty,warm,basic,10,0,80000,0,0,55104,25158,4,4,0,0,0,81532,43143,43143,160674,42380,42380,56496,41232,41232,80272,39607,39607,29,37326,37326,,,,,,,,,,,,,,,
imul_latency,warm,basic,10,0,12000000,128,1536000000,3272251192,1490831864,4,4,0,0,5482421456486662145,4623046502,1490853897,1490853897,1560000674,1490853833,1490853833,3198269162,1490853428,1490853428,12000272,1490852297,1490852297,75,1490850890,1490850890,,,,,,,,,,,,,,,
add_latency,warm,basic,10,0,12000000,128,1536000000,1096994060,499788803,4,4,0,0,4608000001,1540996793,499812004,499812004,1560000674,499811495,499811495,1072724972,499811270,499811270,12000272,499810311,499810311,21,499808682,499808682,,,,,,,,,,,,,,,
add_latency,warm,basic,10,0,800,128,102400,72758,33215,4,4,0,0,307201,103828,51661,51661,104674,50786,50786,74206,49698,49698,1072,48059,48059,22,45742,45742,,,,,,,,,,,,,,,
page_state_probe,cache_evicted,basic,10,0,1,0,0,37164,17338,4,4,3,0,130560,62336,58230,58230,6842,55603,55603,44418,53487,53487,1305,51476,51476,61,48995,48995,,,,,,,,,,,,,,,
timer_only,warm,none,10,0,1,0,0,50,115,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add_throughput_1,warm,basic,10,0,12000000,128,1536000000,1086827716,495157026,4,4,0,0,4608000001,1541019947,495179522,495179522,1560000676,495179063,495179063,1062353666,495178572,495178572,12000272,495177476,495177476,24,495175743,495175743,,,,,,,,,,,,,,,
shift_latency,warm,basic,10,0,12000000,128,1536000000,1085634720,494613386,4,4,0,0,0,1540946154,494635293,494635293,1560000674,494635063,494635063,1061354096,494634495,494634495,12000272,494633290,494633290,71,494631591,494631591,,,,,,,,,,,,,,,
empty,warm,basic,10,0,12000000,0,0,8831276,4023664,4,4,0,0,0,12078011,4042696,4042696,24000674,4043554,4043554,8586644,4043414,4043414,12000272,4042214,4042214,20,4040425,4040425,,,,,,,,,,,,,,,
add_latency,warm,expanded,10,0,12000000,128,1536000000,1092169480,497590529,4,4,0,0,4608000001,765155985,497642844,247640800,931219474,497642478,297652306,739740254,497641338,347638689,8384194,497639614,347640611,46,497637347,347656662,1084009027,497634376,348117902,1086697909,497630374,349119314,148354837,497625616,200000858,149955371,497620673,199502540,156511582,497616044,198514429
empty,warm,basic,10,0,8,0,0,82,90,4,4,0,0,0,1405,18276,18276,690,17363,17363,1364,16268,16268,280,14681,14681,21,12458,12458,,,,,,,,,,,,,,,
imul_throughput_8,warm,basic,10,0,12000000,128,1536000000,1087112722,495286806,4,4,0,0,9257036380270100488,1541118842,495309180,495309180,1560000702,495309509,495309509,1062190294,495308984,495308984,12000272,495307998,495307998,45,495306204,495306204,,,,,,,,,,,,,,,
add_throughput_8,warm,basic,10,0,12000000,128,1536000000,288069044,131244179,4,4,0,0,4608000008,397556343,131265833,131265833,1560000703,131266509,131266509,281018496,131266215,131266215,12000272,131265384,131265384,25,131263592,131263592,,,,,,,,,,,,,,,
add_latency,warm,basic,10,0,80000,128,10240000,7468038,3402515,4,4,0,0,30720001,10272937,3421717,3421717,10400674,3421182,3421182,7318784,3420181,3420181,80272,3418573,3418573,29,3416306,3416306,,,,,,,,,,,,,,,
shift_throughput,warm,basic,10,0,12000000,128,1536000000,546654470,249054924,4,4,0,0,0,776416622,249077179,249077179,1560000702,249075615,249075615,534796086,249074682,249074682,12000272,249073245,249073245,21,249071115,249071115,,,,,,,,,,,,,,,
add_latency,warm,none,10,0,12000000,128,1536000000,1086116684,494832998,4,4,0,0,4608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
page_state_probe,page_cold,basic,10,0,1,0,0,2220790,1011954,4,4,1027,0,0,735249,1046364,1046364,7866,1043022,1043022,507672,1041067,1041067,2329,1039188,1039188,52,1036599,1036599,,,,,,,,,,,,,,,
add_latency,warm,basic,10,0,8,128,1024,778,411,4,4,0,0,3073,2409,18271,18271,1714,17488,17488,2134,16408,16408,280,14874,14874,21,12631,12631,,,,,,,,,,,,,,,
add_throughput_2,warm,basic,10,0,12000000,128,1536000000,556255668,253429267,4,4,0,0,4608000002,786180172,253451591,253451591,1560000681,253451123,253451123,542476000,253450561,253450561,12000272,253449315,253449315,23,253447609,253447609,,,,,,,,,,,,,,,
imul_throughput_8,warm,basic,11,0,12000000,128,1536000000,1086408844,494966079,4,4,0,0,9257036380270100488,1541037726,494988629,494988629,1560000702,494987235,494987235,1061739844,494986697,494986697,12000272,494985819,494985819,38,494984003,494984003,,,,,,,,,,,,,,,
add_latency,warm,basic,11,0,12000000,128,1536000000,1087953470,495669907,4,4,0,0,4608000001,1541238225,495691991,495691991,1560000674,495692415,495692415,1062337320,495691795,495691795,12000272,495690932,495690932,20,495688809,495688809,,,,,,,,,,,,,,,
shift_latency,warm,basic,11,0,12000000,128,1536000000,1084768544,494218672,4,4,0,0,0,1540839164,494240028,494240028,1560000674,494237883,494237883,1061020004,494237105,494237105,12000272,494235780,494235780,67,494233642,494233642,,,,,,,,,,,,,,,
add_throughput_8,warm,basic,11,0,12000000,128,1536000000,279797158,127475211,4,4,0,0,4608000008,397309463,127495720,127495720,1560000703,127494085,127494085,273535592,127493122,127493122,12000272,127491607,127491607,25,127489436,127489436,,,,,,,,,,,,,,,
add_throughput_2,warm,basic,11,0,12000000,128,1536000000,552966194,251930510,4,4,0,0,4608000002,785800458,251949953,251949953,1560000681,251949017,251949017,541027674,251948025,251948025,12000272,251946582,251946582,30,251944485,251944485,,,,,,,,,,,,,,,
timer_only,warm,none,11,0,1,0,0,58,121,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
page_state_probe,warm,basic,11,0,1,0,0,25032,11596,4,4,3,0,130560,41383,43197,43197,6842,40466,40466,29590,38683,38683,1305,36673,36673,63,34097,34097,,,,,,,,,,,,,,,
xor_break,warm,basic,11,0,12000000,384,4608000000,1097978904,500237501,4,4,0,0,1,1541036770,500260463,500260463,4632000674,500260447,500260447,1073698912,500260091,500260091,12000272,500258922,500258922,31,500257169,500257169,,,,,,,,,,,,,,,
add_latency,warm,none,11,0,12000000,128,1536000000,1084847462,494254752,4,4,0,0,4608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
add_latency,warm,basic,11,0,800,128,102400,70414,32134,4,4,0,0,307201,103647,50295,50295,104674,49332,49332,71786,48180,48180,1072,46524,46524,24,44291,44291,,,,,,,,,,,,,,,
imul_latency,warm,basic,11,0,12000000,128,1536000000,3263578052,1486880367,4,4,0,0,5482421456486662145,4623390110,1486902757,1486902757,1560000674,1486903158,1486903158,3187729424,1486902966,1486902966,12000272,1486901991,1486901991,70,1486900108,1486900108,,,,,,,,,,,,,,,
empty,warm,basic,11,0,800,0,0,678,359,4,4,0,0,0,2255,19084,19084,2274,18075,18075,2068,16940,16940,1072,15322,15322,20,12976,12976,,,,,,,,,,,,,,,
and_zero_control,warm,basic,11,0,12000000,384,4608000000,5449266156,2482675915,4,4,0,0,1,7705100946,2482697777,2482697777,4632000674,2482697756,2482697756,5323326294,2482697431,2482697431,12000272,2482696190,2482696190,70,2482694455,2482694455,,,,,,,,,,,,,,,
empty,warm,basic,11,0,8,0,0,92,105,4,4,0,0,0,1345,18162,18162,690,17345,17345,1474,16212,16212,280,14621,14621,26,12339,12339,,,,,,,,,,,,,,,
add_latency,warm,basic,11,0,8,128,1024,720,389,4,4,0,0,3073,2307,18372,18372,1714,17691,17691,1980,16515,16515,280,14869,14869,20,12638,12638,,,,,,,,,,,,,,,
empty,warm,basic,11,0,12000000,0,0,8771050,3996199,4,4,0,0,0,12072180,4014711,4014711,24000674,4014584,4014584,8465666,4013748,4013748,12000272,4012416,4012416,19,4010567,4010567,,,,,,,,,,,,,,,
add_latency,warm,basic,11,0,80000,128,10240000,7252608,3304365,4,4,0,0,30720001,10276057,3322712,3322712,10400674,3321938,3321938,7084528,3320800,3320800,80272,3319183,3319183,23,3316886,3316886,,,,,,,,,,,,,,,
add_throughput_4,warm,basic,11,0,12000000,128,1536000000,280805252,127934491,4,4,0,0,4608000004,398093823,127955225,127955225,1560000683,127954086,127954086,274228438,127953358,127953358,12000272,127952593,127952593,35,127950441,127950441,,,,,,,,,,,,,,,
shift_throughput,warm,basic,11,0,12000000,128,1536000000,551741670,251372653,4,4,0,0,0,776684078,251393093,251393093,1560000702,251393338,251393338,535304726,251393004,251393004,12000272,251391654,251391654,24,251389855,251389855,,,,,,,,,,,,,,,
page_state_probe,cache_evicted,basic,11,0,1,0,0,38156,17564,4,4,3,0,130560,61439,68595,68595,6842,66663,66663,45694,64655,64655,1305,72207,72207,60,69743,69743,,,,,,,,,,,,,,,
add_throughput_1,warm,basic,11,0,12000000,128,1536000000,1099660730,501003741,4,4,0,0,4608000001,1541175835,501026091,501026091,1560000676,501026735,501026735,1074515398,501026280,501026280,12000272,501025058,501025058,22,501023282,501023282,,,,,,,,,,,,,,,
xor_throughput,warm,basic,11,0,12000000,128,1536000000,279926060,127533874,4,4,0,0,0,397366766,127552868,127552868,1560000702,127552618,127552618,273666294,127551733,127551733,12000272,127550394,127550394,80,127548194,127548194,,,,,,,,,,,,,,,
empty,warm,basic,11,0,80000,0,0,55096,25145,4,4,0,0,0,81221,43010,43010,160674,42063,42063,56276,41013,41013,80272,39422,39422,17,37201,37201,,,,,,,,,,,,,,,
add_latency,warm,expanded,11,0,12000000,128,1536000000,1092643994,497806647,4,4,0,0,4608000001,765056366,497859565,247836321,932449854,497858481,297831901,740610420,497857344,347830725,8390974,497855772,347855100,15,497853478,347876732,1085668765,497850170,348881996,1089009370,497846111,349850813,147863672,497841137,199997919,149472179,497836228,198983743,155973324,497844898,197988132
page_state_probe,page_cold,basic,11,0,1,0,0,2222690,1012815,4,4,1027,0,0,735620,1045036,1045036,7866,1042403,1042403,508288,1040696,1040696,2329,1038796,1038796,56,1036334,1036334,,,,,,,,,,,,,,,
add_latency,warm,basic,12,0,12000000,128,1536000000,1097627080,500077231,4,4,0,0,4608000001,1540937666,500100156,500100156,1560000674,500099692,500099692,1073604686,500099378,500099378,12000272,500098186,500098186,25,500096236,500096236,,,,,,,,,,,,,,,
xor_break,warm,basic,12,0,12000000,384,4608000000,1099267570,500824646,4,4,0,0,1,1542387463,500856997,500856997,4632000674,500857379,500857379,1068067264,500856962,500856962,12000272,500855926,500855926,35,500854052,500854052,,,,,,,,,,,,,,,
add_latency,warm,none,12,0,12000000,128,1536000000,1107148926,504415371,4,4,0,0,4608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empty,warm,basic,12,0,80000,0,0,76574,34950,4,4,0,0,0,85655,53797,53797,160674,52881,52881,60940,51703,51703,80272,50013,50013,22,47593,47593,,,,,,,,,,,,,,,
and_zero_control,warm,basic,12,0,12000000,384,4608000000,5432136770,2474871654,4,4,0,0,1,7703225018,2474894469,2474894469,4632000674,2474894096,2474894096,5318011402,2474893627,2474893627,12000272,2474892530,2474892530,70,2474890914,2474890914,,,,,,,,,,,,,,,
shift_throughput,warm,basic,12,0,12000000,128,1536000000,546336150,248909845,4,4,0,0,0,776397200,248931619,248931619,1560000702,248930605,248930605,534664746,248930129,248930129,12000272,248928819,248928819,29,248926686,248926686,,,,,,,,,,,,,,,
empty,warm,basic,12,0,12000000,0,0,8588054,3912782,4,4,0,0,0,12055302,3930945,3930945,24000674,3930161,3930161,8315516,3929135,3929135,12000272,3927626,3927626,27,3925367,3925367,,,,,,,,,,,,,,,
xor_throughput,warm,basic,12,0,12000000,128,1536000000,286817460,130673869,4,4,0,0,0,397355545,130695613,130695613,1560000702,130696294,130696294,281008640,130695837,130695837,12000272,130694786,130694786,82,130692961,130692961,,,,,,,,,,,,,,,
timer_only,warm,none,12,0,1,0,0,68,126,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
page_state_probe,page_cold,basic,12,0,1,0,0,2270112,1034402,4,4,1027,0,0,740292,1066596,1066596,7866,1063223,1063223,512666,1061143,1061143,2329,1059174,1059174,56,1056532,1056532,,,,,,,,,,,,,,,
empty,warm,basic,12,0,8,0,0,76,88,4,4,0,0,0,1413,17985,17985,690,17238,17238,1452,16356,16356,280,14811,14811,20,12551,12551,,,,,,,,,,,,,,,
add_throughput_2,warm,basic,12,0,12000000,128,1536000000,552833810,251870336,4,4,0,0,4608000002,785702403,251892237,251892237,1560000681,251891398,251891398,541470842,251890910,251890910,12000272,251889774,251889774,26,251887955,251887955,,,,,,,,,,,,,,,
add_latency,warm,basic,12,0,8,128,1024,792,414,4,4,0,0,3073,2530,18952,18952,1714,18128,18128,2244,17001,17001,280,15526,15526,20,13226,13226,,,,,,,,,,,,,,,
add_latency,warm,basic,12,0,800,128,102400,72684,33178,4,4,0,0,307201,103712,51923,51923,104674,51150,51150,74118,50010,50010,1072,48372,48372,21,45944,45944,,,,,,,,,,,,,,,
empty,warm,basic,12,0,800,0,0,714,380,4,4,0,0,0,2489,19003,19003,2274,18167,18167,2178,16979,16979,1072,15300,15300,28,13024,13024,,,,,,,,,,,,,,,
page_state_probe,cache_evicted,basic,12,0,1,0,0,39394,18433,4,4,3,0,130560,60155,77614,77614,6842,74758,74758,47344,72724,72724,1305,70875,70875,66,68385,68385,,,,,,,,,,,,,,,
add_throughput_4,warm,basic,12,0,12000000,128,1536000000,280213948,127665105,4,4,0,0,4608000004,397880901,127686203,127686203,1560000683,127684376,127684376,274170886,127683578,127683578,12000272,127682166,127682166,39,127679952,127679952,,,,,,,,,,,,,,,
add_latency,warm,expanded,12,0,12000000,128,1536000000,1087263604,495355414,4,4,0,0,4608000001,761726009,495407275,245471977,929958298,495406048,295469809,737915002,495404539,345464806,8390103,495402668,346480706,18,495400020,347487205,1089285891,495396699,348413762,1089564317,495392898,348390749,147433978,495388171,197930761,148827442,495383252,196918363,155250207,495378579,195984729
add_throughput_1,warm,basic,12,0,12000000,128,1536000000,1089248718,496260004,4,4,0,0,4608000001,1540316374,496281121,496281121,1560000676,496282871,496282871,1068305656,496282658,496282658,12000272,496281746,496281746,22,496289446,496289446,,,,,,,,,,,,,,,
page_state_probe,warm,basic,12,0,1,0,0,27152,12672,4,4,3,0,130560,41053,49694,49694,6842,46478,46478,32582,44284,44284,1305,42210,42210,61,39313,39313,,,,,,,,,,,,,,,
add_latency,warm,basic,12,0,80000,128,10240000,7409738,3375942,4,4,0,0,30720001,10264903,3395299,3395299,10400674,3394619,3394619,7298544,3393654,3393654,80272,3392192,3392192,25,3390005,3390005,,,,,,,,,,,,,,,
imul_latency,warm,basic,12,0,12000000,128,1536000000,3335047707,1519441902,4,4,0,0,5482421456486662145,4623201707,1519464456,1519464456,1560000674,1519465159,1519465159,3260572832,1519464997,1519464997,12000272,1519464012,1519464012,63,1519462485,1519462485,,,,,,,,,,,,,,,
imul_throughput_8,warm,basic,12,0,12000000,128,1536000000,1146440352,522316488,4,4,0,0,9257036380270100488,1540043533,522341914,522341914,1560000702,522342068,522342068,1129273486,522341778,522341778,12000272,522340497,522340497,41,522338235,522338235,,,,,,,,,,,,,,,
add_throughput_8,warm,basic,12,0,12000000,128,1536000000,299597414,136496488,4,4,0,0,4608000008,396275172,136531227,136531227,1560000703,136531490,136531490,298922404,136531625,136531625,12000272,136530534,136530534,28,136518204,136518204,,,,,,,,,,,,,,,
shift_latency,warm,basic,12,0,12000000,128,1536000000,1148001892,523027895,4,4,0,0,0,1537930287,523053860,523053860,1560000674,523052889,523052889,1140020508,523052284,523052284,12000272,523051299,523051299,40,523049110,523049110,,,,,,,,,,,,,,,
add_latency,warm,basic,13,0,800,128,102400,72686,33171,4,4,0,0,307201,103838,51672,51672,104674,50752,50752,74228,49665,49665,1072,48082,48082,21,45785,45785,,,,,,,,,,,,,,,
add_throughput_4,warm,basic,13,0,12000000,128,1536000000,289059702,131695429,4,4,0,0,4608000004,398254939,131720503,131720503,1560000683,131720595,131720595,283318772,131719952,131719952,12000272,131718928,131718928,32,131716735,131716735,,,,,,,,,,,,,,,
empty,warm,basic,13,0,8,0,0,20,66,4,4,0,0,0,1327,18696,18696,690,17798,17798,1386,16666,16666,280,15029,15029,17,12719,12719,,,,,,,,,,,,,,,
xor_break,warm,basic,13,0,12000000,384,4608000000,1162792709,529766592,4,4,0,0,1,1538441588,529791929,529791929,4632000674,529791628,529791628,1157889854,529791362,529791362,12000272,529790166,529790166,29,529787911,529787911,,,,,,,,,,,,,,,
add_latency,warm,basic,13,0,80000,128,10240000,7466594,3401842,4,4,0,0,30720001,10281557,3423806,3423806,10400674,3422931,3422931,7317816,3421859,3421859,80272,3420431,3420431,26,3418513,3418513,,,,,,,,,,,,,,,
add_latency,warm,basic,13,0,8,128,1024,730,395,4,4,0,0,3073,2414,18965,18965,1714,18207,18207,2244,17036,17036,280,15357,15357,21,13020,13020,,,,,,,,,,,,,,,
add_latency,warm,basic,13,0,12000000,128,1536000000,1090509122,496834259,4,4,0,0,4608000001,1541533767,496856342,496856342,1560000674,496856641,496856641,1063468604,496856219,496856219,12000272,496855054,496855054,31,496853304,496853304,,,,,,,,,,,,,,,
and_zero_control,warm,basic,13,0,12000000,384,4608000000,5447261394,2481762396,4,4,0,0,1,7705325017,2481784701,2481784701,4632000674,2481784841,2481784841,5323028018,2481784508,2481784508,12000272,2481783447,2481783447,81,2481782125,2481782125,,,,,,,,,,,,,,,
imul_latency,warm,basic,13,0,12000000,128,1536000000,3271701054,1490581265,4,4,0,0,5482421456486662145,4623054595,1490603825,1490603825,1560000674,1490603810,1490603810,3197720262,1490603210,1490603210,12000272,1490601991,1490601991,80,1490600167,1490600167,,,,,,,,,,,,,,,
page_state_probe,warm,basic,13,0,1,0,0,22406,10325,4,4,3,0,130560,37516,43980,43980,6842,40939,40939,26862,39241,39241,1305,37183,37183,56,34557,34557,,,,,,,,,,,,,,,
xor_throughput,warm,basic,13,0,12000000,128,1536000000,280624554,127852200,4,4,0,0,0,397460996,127873611,127873611,1560000702,127871436,127871436,273859344,127870358,127870358,12000272,127868902,127868902,69,127866690,127866690,,,,,,,,,,,,,,,
empty,warm,basic,13,0,800,0,0,638,332,4,4,0,0,0,2295,18171,18171,2274,17471,17471,2156,16432,16432,1072,14845,14845,20,12590,12590,,,,,,,,,,,,,,,
page_state_probe,page_cold,basic,13,0,1,0,0,2209902,1006972,4,4,1027,0,0,735669,1046828,1046828,7866,1044803,1044803,508244,1033812,1033812,2329,1031829,1031829,61,1029196,1029196,,,,,,,,,,,,,,,
add_latency,warm,none,13,0,12000000,128,1536000000,1086252064,494894738,4,4,0,0,4608000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shift_throughput,warm,basic,13,0,12000000,128,1536000000,554293824,252535548,4,4,0,0,0,776558231,252559289,252559289,1560000702,252559483,252559483,541944414,252559134,252559134,12000272,252557861,252557861,28,252556136,252556136,,,,,,,,,,,,,,,
page_state_probe,cache_evicted,basic,13,0,1,0,0,37090,17357,4,4,3,0,130560,59450,57412,57412,6842,54890,54890,43912,53195,53195,1305,51194,51194,55,48754,48754,,,,,,,,,,,,,,,
shift_latency,warm,basic,13,0,12000000,128,1536000000,1085715270,494650103,4,4,0,0,0,1540950645,494672397,494672397,1560000674,494671747,494671747,1061501298,494671448,494671448,12000272,494670329,494670329,75,494668339,494668339,,,,,,,,,,,,,,,
add_latency,warm,expanded,13,0,12000000,128,1536000000,1095697926,499198268,4,4,0,0,4608000001,768462384,499251098,249248496,935384327,499251125,299255950,743681312,499250266,349247622,8397652,499248746,349258574,47,499246541,349262059,1083530646,499243764,349244658,1085338394,499240263,349599532,147632282,499235595,199992596,149987620,499230738,199983877,156958041,499226020,199643582
add_throughput_1,warm,basic,13,0,12000000,128,1536000000,1094862778,498817803,4,4,0,0,4608000001,1542113760,498841398,498841398,1560000676,498841282,498841282,1064743196,498840913,498840913,12000272,498839578,498839578,26,498837620,498837620,,,,,,,,,,,,,,,
