sample_id,round,language,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r05-o20-cpp-262144,5,cpp,262144,8192,33554432,52066996,33554432,33554432,114286176,134258972,114286172,52091732,52091732,1
r05-o21-go-262144,5,go,262144,8192,33554432,55642954,33554432,33554432,120151096,234955330,120151108,55274580,55274580,true
r05-o22-go-32768,5,go,32768,65536,33554432,27111430,33554432,33554432,57900164,235410374,57900700,26810198,26810198,true
r05-o23-cpp-1048576,5,cpp,1048576,2048,33554432,72433210,33554432,33554432,158988629,134228252,158988654,72459263,72459263,1
r05-o24-rust-36864,5,rust,36864,58255,33554880,38621182,3284255168,3284255168,84774292,134380013,84774316,38649117,38649117,1
r05-o25-cpp-536870912,5,cpp,536870912,4,33554432,157650758,33554432,33554432,346034957,134218032,346034964,157684755,157684755,1
r05-o26-go-36864,5,go,36864,58255,33554880,39081390,3284255168,3284255168,84096719,235357361,84097178,38765806,38765806,true
r05-o27-rust-536870912,5,rust,536870912,4,33554432,157651332,33554432,33554432,346036138,134218022,346036152,157684414,157684414,1
r05-o28-rust-1048576,5,rust,1048576,2048,33554432,72341340,33554432,33554432,158786735,134223643,158786716,72367923,72367923,1
r06-o01-cpp-262144,6,cpp,262144,8192,33554432,49172581,33554432,33554432,107933022,134258972,107933012,49197299,49197299,1
r06-o02-rust-1048576,6,rust,1048576,2048,33554432,72283466,33554432,33554432,158659518,134223643,158659512,72307046,72307046,1
r06-o03-rust-536870912,6,rust,536870912,4,33554432,157742900,33554432,33554432,346236916,134218022,346236924,157775708,157775708,1
r06-o04-go-8388608,6,go,8388608,256,33554432,136824898,33554432,33554432,298488997,235295502,298489070,136581320,136581320,true
r06-o05-cpp-536870912,6,cpp,536870912,4,33554432,157607081,33554432,33554432,345938990,134218032,345939000,157640979,157640979,1
r06-o06-c-262144,6,c,262144,8192,33554432,57186641,33554432,33554432,125523390,134258960,125523354,57212080,57212080,1
