sample_id,round,compiler,footprint_bytes,passes,operations,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r07-o03-clang18_auto-8388608,7,clang18_auto,8388608,62,8126464,540757856,17444193244271551,17444193244271551,1186925058,35554368,1186925036,540789672,540789672,1
r07-o04-gcc13_scalar-1048576,7,gcc13_scalar,1048576,1221,20004864,436185029,43098968983893989,43098968983893989,957393480,180044059,957393448,436213411,436213411,1
r07-o05-gcc13_auto-8388608,7,gcc13_auto,8388608,62,8126464,467281390,17444193244271551,17444193244271551,1025647874,73138459,1025647854,467311579,467311579,1
r07-o06-gcc13_scalar-262144,7,gcc13_scalar,262144,9766,40001536,613857653,85449381942251735,85449381942251735,1347370205,360014107,1347370178,613885070,613885070,1
r07-o07-gcc13_auto-32768,7,gcc13_auto,32768,195313,100000256,367071677,223978264113942993,223978264113942993,805695473,900002587,805695462,367098362,367098362,1
r07-o08-clang18_scalar-536870912,7,clang18_scalar,536870912,1,8388608,828178874,18017347997925624,18017347997925624,1817791047,36701249,1817791052,828214647,828214647,1
r07-o09-clang18_scalar-8388608,7,clang18_scalar,8388608,62,8126464,484628579,17444193244271551,17444193244271551,1063724980,35554369,1063724992,484658958,484658958,1
r07-o10-gcc13_auto-262144,7,gcc13_auto,262144,9766,40001536,515664432,85449381942251735,85449381942251735,1131844659,360014107,1131844670,515692030,515692030,1
r07-o11-gcc13_auto-36864,7,gcc13_auto,36864,173612,100000512,1002345551,220423592280896003,220423592280896003,2200068728,900004891,2200068728,1002372066,1002372066,1
r07-o12-clang18_auto-1048576,7,clang18_auto,1048576,1221,20004864,394515638,43098968983893989,43098968983893989,865934808,87522368,865934784,394544256,394544256,1
r07-o13-clang18_auto-536870912,7,clang18_auto,536870912,1,8388608,827023980,18017347997925624,18017347997925624,1815255220,36701248,1815255200,827058925,827058925,1
r07-o14-clang18_auto-6291456,7,clang18_auto,6291456,102,10027008,434503748,21543721854647272,21543721854647272,953705704,43869248,953705698,434533770,434533770,1
r07-o15-gcc13_scalar-36864,7,gcc13_scalar,36864,173612,100000512,1002354080,220423592280896003,220423592280896003,2200087680,900004891,2200087714,1002381098,1002381098,1
r07-o16-gcc13_scalar-536870912,7,gcc13_scalar,536870912,1,8388608,854130233,18017347997925624,18017347997925624,1874741832,75497756,1874741836,854165394,854165394,1
r07-o17-clang18_scalar-36864,7,clang18_scalar,36864,173612,100000512,621030632,220423592280896003,220423592280896003,1363116106,437503329,1363116128,621058799,621058799,1
r07-o18-gcc13_auto-536870912,7,gcc13_auto,536870912,1,8388608,853055488,18017347997925624,18017347997925624,1872390813,75497755,1872390806,853090714,853090714,1
r07-o19-gcc13_scalar-8388608,7,gcc13_scalar,8388608,62,8126464,493549723,17444193244271551,17444193244271551,1083304437,73138459,1083304398,493579703,493579703,1
r07-o20-gcc13_scalar-6291456,7,gcc13_scalar,6291456,102,10027008,450730114,21543721854647272,21543721854647272,989319003,90243355,989319012,450759683,450759683,1
r07-o21-clang18_scalar-32768,7,clang18_scalar,32768,195313,100000256,287589463,223978264113942993,223978264113942993,631240586,437502209,631240566,287617749,287617749,1
r07-o22-clang18_auto-32768,7,clang18_auto,32768,195313,100000256,286725616,223978264113942993,223978264113942993,629343494,437502208,629343528,286752159,286752159,1
r07-o23-clang18_scalar-6291456,7,clang18_scalar,6291456,102,10027008,481962252,21543721854647272,21543721854647272,1057872699,43869249,1057872706,481992017,481992017,1
r07-o24-clang18_auto-36864,7,clang18_auto,36864,173612,100000512,621593511,220423592280896003,220423592280896003,1364351448,437503328,1364351472,621620679,621620679,1
r07-o25-clang18_auto-262144,7,clang18_auto,262144,9766,40001536,567227869,85449381942251735,85449381942251735,1245023191,175007808,1245023186,567255431,567255431,1
r07-o26-gcc13_scalar-32768,7,gcc13_scalar,32768,195313,100000256,365343976,223978264113942993,223978264113942993,801903459,900002587,801903476,365370723,365370723,1
r07-o27-gcc13_auto-6291456,7,gcc13_auto,6291456,102,10027008,419026945,21543721854647272,21543721854647272,919733420,90243355,919733408,419057017,419057017,1
r07-o28-clang18_scalar-262144,7,clang18_scalar,262144,9766,40001536,359026464,85449381942251735,85449381942251735,788038723,175007809,788038724,359054600,359054600,1
r08-o01-clang18_auto-8388608,8,clang18_auto,8388608,62,8126464,506634249,17444193244271551,17444193244271551,1112026049,35554368,1112026036,506664992,506664992,1
r08-o02-gcc13_auto-536870912,8,gcc13_auto,536870912,1,8388608,855317649,18017347997925624,18017347997925624,1877356104,75497755,1877356096,855351740,855351740,1
r08-o03-gcc13_auto-8388608,8,gcc13_auto,8388608,62,8126464,440217080,17444193244271551,17444193244271551,966243955,73138459,966243938,440246765,440246765,1
r08-o04-gcc13_scalar-262144,8,gcc13_scalar,262144,9766,40001536,503534669,85449381942251735,85449381942251735,1105220530,360014107,1105220534,503562214,503562214,1
r08-o05-gcc13_auto-1048576,8,gcc13_auto,1048576,1221,20004864,437578806,43098968983893989,43098968983893989,960452832,180044059,960452834,437605531,437605531,1
r08-o06-gcc13_auto-6291456,8,gcc13_auto,6291456,102,10027008,472249908,21543721854647272,21543721854647272,1036553619,90243355,1036553628,472279826,472279826,1
r08-o07-clang18_scalar-1048576,8,clang18_scalar,1048576,1221,20004864,393582170,43098968983893989,43098968983893989,863885806,87522369,863885836,393611100,393611100,1
r08-o08-clang18_scalar-262144,8,clang18_scalar,262144,9766,40001536,326399378,85449381942251735,85449381942251735,716424680,175007809,716424698,326426605,326426605,1
r08-o09-gcc13_scalar-32768,8,gcc13_scalar,32768,195313,100000256,364918650,223978264113942993,223978264113942993,800969571,900002587,800969576,364944318,364944318,1
r08-o10-clang18_scalar-6291456,8,clang18_scalar,6291456,102,10027008,447079117,21543721854647272,21543721854647272,981307219,43869249,981307250,447109096,447109096,1
r08-o11-gcc13_auto-36864,8,gcc13_auto,36864,173612,100000512,1002361627,220423592280896003,220423592280896003,2200104264,900004891,2200104258,1002388185,1002388185,1
r08-o12-clang18_auto-32768,8,clang18_auto,32768,195313,100000256,286409652,223978264113942993,223978264113942993,628651325,437502208,628651342,286437135,286437135,1
r08-o13-gcc13_scalar-536870912,8,gcc13_scalar,536870912,1,8388608,843077577,18017347997925624,18017347997925624,1850490347,75497755,1850490312,843110787,843110787,1
r08-o14-clang18_scalar-536870912,8,clang18_scalar,536870912,1,8388608,835744240,18017347997925624,18017347997925624,1834396079,36701249,1834396080,835777019,835777019,1
r08-o15-gcc13_scalar-1048576,8,gcc13_scalar,1048576,1221,20004864,436717318,43098968983893989,43098968983893989,958561757,180044059,958561758,436746325,436746325,1
r08-o16-clang18_scalar-36864,8,clang18_scalar,36864,173612,100000512,621481461,220423592280896003,220423592280896003,1364105457,437503329,1364105468,621510080,621510080,1
r08-o17-clang18_auto-1048576,8,clang18_auto,1048576,1221,20004864,393696263,43098968983893989,43098968983893989,864135998,87522368,864136020,393723325,393723325,1
r08-o18-gcc13_auto-32768,8,gcc13_auto,32768,195313,100000256,365169066,223978264113942993,223978264113942993,801519538,900002587,801519532,365195892,365195892,1
r08-o19-gcc13_auto-262144,8,gcc13_auto,262144,9766,40001536,508053374,85449381942251735,85449381942251735,1115138412,360014107,1115138398,508079292,508079292,1
r08-o20-clang18_auto-536870912,8,clang18_auto,536870912,1,8388608,824766088,18017347997925624,18017347997925624,1810299907,36701248,1810299920,824802714,824802714,1
r08-o21-gcc13_scalar-6291456,8,gcc13_scalar,6291456,102,10027008,431854915,21543721854647272,21543721854647272,947889741,90243355,947889778,431883757,431883757,1
r08-o22-gcc13_scalar-36864,8,gcc13_scalar,36864,173612,100000512,1002358694,220423592280896003,220423592280896003,2200097737,900004891,2200097724,1002386021,1002386021,1
r08-o23-clang18_scalar-8388608,8,clang18_scalar,8388608,62,8126464,419469306,17444193244271551,17444193244271551,920706125,35554369,920706160,419499850,419499850,1
r08-o24-clang18_auto-6291456,8,clang18_auto,6291456,102,10027008,434664044,21543721854647272,21543721854647272,954057488,43869248,954057500,434695049,434695049,1
r08-o25-clang18_scalar-32768,8,clang18_scalar,32768,195313,100000256,287393577,223978264113942993,223978264113942993,630809980,437502209,630809982,287420654,287420654,1
r08-o26-gcc13_scalar-8388608,8,gcc13_scalar,8388608,62,8126464,440825153,17444193244271551,17444193244271551,967578680,73138459,967578722,440855434,440855434,1
r08-o27-clang18_auto-36864,8,clang18_auto,36864,173612,100000512,621988110,220423592280896003,220423592280896003,1365218206,437503328,1365218206,622016963,622016963,1
r08-o28-clang18_auto-262144,8,clang18_auto,262144,9766,40001536,360930330,85449381942251735,85449381942251735,792217556,175007808,792217536,360958496,360958496,1
r09-o01-clang18_auto-262144,9,clang18_auto,262144,9766,40001536,369008119,85449381942251735,85449381942251735,809947412,175007808,809947424,369034689,369034689,1
r09-o02-clang18_auto-6291456,9,clang18_auto,6291456,102,10027008,423905594,21543721854647272,21543721854647272,930443597,43869248,930443580,423935898,423935898,1
r09-o03-gcc13_scalar-8388608,9,gcc13_scalar,8388608,62,8126464,456376416,17444193244271551,17444193244271551,1001712059,73138459,1001712030,456406446,456406446,1
r09-o04-gcc13_scalar-536870912,9,gcc13_scalar,536870912,1,8388608,849325390,18017347997925624,18017347997925624,1864203517,75497755,1864203528,849358672,849358672,1
r09-o05-clang18_scalar-1048576,9,clang18_scalar,1048576,1221,20004864,393911856,43098968983893989,43098968983893989,864609269,87522369,864609240,393940846,393940846,1
r09-o06-gcc13_auto-1048576,9,gcc13_auto,1048576,1221,20004864,433809447,43098968983893989,43098968983893989,952179618,180044059,952179602,433837624,433837624,1
r09-o07-clang18_scalar-8388608,9,clang18_scalar,8388608,62,8126464,551739024,17444193244271551,17444193244271551,1211027227,35554369,1211027268,551770282,551770282,1
r09-o08-gcc13_auto-6291456,9,gcc13_auto,6291456,102,10027008,417577498,21543721854647272,21543721854647272,916552161,90243355,916552186,417608347,417608347,1
r09-o09-gcc13_auto-36864,9,gcc13_auto,36864,173612,100000512,1002351530,220423592280896003,220423592280896003,2200082466,900004891,2200082478,1002378719,1002378719,1
r09-o10-gcc13_auto-536870912,9,gcc13_auto,536870912,1,8388608,843559553,18017347997925624,18017347997925624,1851548753,75497755,1851548776,843594871,843594871,1
r09-o11-clang18_scalar-36864,9,clang18_scalar,36864,173612,100000512,621022415,220423592280896003,220423592280896003,1363097645,437503329,1363097648,621050928,621050928,1
r09-o12-clang18_scalar-262144,9,clang18_scalar,262144,9766,40001536,516053054,85449381942251735,85449381942251735,1132699064,175007809,1132699084,516081561,516081561,1
r09-o13-gcc13_scalar-32768,9,gcc13_scalar,32768,195313,100000256,366804391,223978264113942993,223978264113942993,805108710,900002587,805108722,366832546,366832546,1
r09-o14-gcc13_scalar-6291456,9,gcc13_scalar,6291456,102,10027008,471000037,21543721854647272,21543721854647272,1033810203,90243355,1033810184,471030532,471030532,1
r09-o15-gcc13_scalar-36864,9,gcc13_scalar,36864,173612,100000512,1002355024,220423592280896003,220423592280896003,2200089854,900004891,2200089870,1002382592,1002382592,1
r09-o16-clang18_scalar-6291456,9,clang18_scalar,6291456,102,10027008,409347515,21543721854647272,21543721854647272,898489802,43869249,898489812,409379183,409379183,1
r09-o17-clang18_scalar-536870912,9,clang18_scalar,536870912,1,8388608,825273176,18017347997925624,18017347997925624,1811412812,36701249,1811412812,825308482,825308482,1
r09-o18-clang18_auto-1048576,9,clang18_auto,1048576,1221,20004864,393613555,43098968983893989,43098968983893989,863955415,87522368,863955422,393643220,393643220,1
r09-o19-clang18_auto-536870912,9,clang18_auto,536870912,1,8388608,830044089,18017347997925624,18017347997925624,1821884478,36701248,1821884482,830080459,830080459,1
r09-o20-gcc13_scalar-1048576,9,gcc13_scalar,1048576,1221,20004864,433692849,43098968983893989,43098968983893989,951923617,180044059,951923632,433720212,433720212,1
r09-o21-clang18_auto-8388608,9,clang18_auto,8388608,62,8126464,386618104,17444193244271551,17444193244271551,848600572,35554368,848600566,386650832,386650832,1
r09-o22-clang18_auto-36864,9,clang18_auto,36864,173612,100000512,621745412,220423592280896003,220423592280896003,1364684611,437503328,1364684618,621771959,621771959,1
r09-o23-clang18_scalar-32768,9,clang18_scalar,32768,195313,100000256,285533100,223978264113942993,223978264113942993,626726149,437502209,626726122,285557837,285557837,1
r09-o24-gcc13_auto-8388608,9,gcc13_auto,8388608,62,8126464,406032646,17444193244271551,17444193244271551,891212291,73138459,891212278,406063174,406063174,1
r09-o25-gcc13_auto-262144,9,gcc13_auto,262144,9766,40001536,623522503,85449381942251735,85449381942251735,1368584192,360014107,1368584184,623549807,623549807,1
r09-o26-clang18_auto-32768,9,clang18_auto,32768,195313,100000256,286921669,223978264113942993,223978264113942993,629774612,437502208,629774618,286947683,286947683,1
r09-o27-gcc13_auto-32768,9,gcc13_auto,32768,195313,100000256,364594978,223978264113942993,223978264113942993,800258961,900002587,800258976,364618618,364618618,1
r09-o28-gcc13_scalar-262144,9,gcc13_scalar,262144,9766,40001536,629264612,85449381942251735,85449381942251735,1381187024,360014107,1381187038,629288743,629288743,1
r10-o01-clang18_auto-262144,10,clang18_auto,262144,9766,40001536,377961926,85449381942251735,85449381942251735,829600233,175007808,829600244,377989303,377989303,1
r10-o02-clang18_scalar-6291456,10,clang18_scalar,6291456,102,10027008,808722925,21543721854647272,21543721854647272,1775085128,43869249,1775085136,808755737,808755737,1
r10-o03-gcc13_scalar-1048576,10,gcc13_scalar,1048576,1221,20004864,461619833,43098968983893989,43098968983893989,1013221193,180044059,1013221198,461649946,461649946,1
r10-o04-gcc13_auto-262144,10,gcc13_auto,262144,9766,40001536,502889397,85449381942251735,85449381942251735,1103804133,360014107,1103804130,502917209,502917209,1
r10-o05-clang18_auto-6291456,10,clang18_auto,6291456,102,10027008,797190301,21543721854647272,21543721854647272,1749772575,43869248,1749772574,797223896,797223896,1
r10-o06-clang18_scalar-1048576,10,clang18_scalar,1048576,1221,20004864,503274534,43098968983893989,43098968983893989,1104651615,87522369,1104651614,503305411,503305411,1
r10-o07-gcc13_scalar-8388608,10,gcc13_scalar,8388608,62,8126464,644421034,17444193244271551,17444193244271551,1414454687,73138459,1414454712,644452527,644452527,1
r10-o08-clang18_scalar-36864,10,clang18_scalar,36864,173612,100000512,621033622,220423592280896003,220423592280896003,1363122789,437503329,1363122794,621061740,621061740,1
r10-o09-gcc13_auto-32768,10,gcc13_auto,32768,195313,100000256,370689223,223978264113942993,223978264113942993,813635953,900002587,813635966,370717259,370717259,1
r10-o10-gcc13_auto-1048576,10,gcc13_auto,1048576,1221,20004864,542063240,43098968983893989,43098968983893989,1189788061,180044059,1189788094,542093232,542093232,1
r10-o11-gcc13_auto-36864,10,gcc13_auto,36864,173612,100000512,1002376911,220423592280896003,220423592280896003,2200137682,900004891,2200137698,1002405188,1002405188,1
r10-o12-clang18_auto-32768,10,clang18_auto,32768,195313,100000256,286809495,223978264113942993,223978264113942993,629528372,437502208,629528372,286837257,286837257,1
r10-o13-gcc13_auto-6291456,10,gcc13_auto,6291456,102,10027008,517140561,21543721854647272,21543721854647272,1135084629,90243355,1135084632,517170628,517170628,1
r10-o14-gcc13_scalar-6291456,10,gcc13_scalar,6291456,102,10027008,571299647,21543721854647272,21543721854647272,1253959288,90243355,1253959278,571329912,571329912,1
r10-o15-clang18_scalar-262144,10,clang18_scalar,262144,9766,40001536,366704897,85449381942251735,85449381942251735,804892224,175007809,804892220,366732843,366732843,1
r10-o16-gcc13_scalar-36864,10,gcc13_scalar,36864,173612,100000512,1002350666,220423592280896003,220423592280896003,2200080316,900004891,2200080322,1002377808,1002377808,1
r10-o17-clang18_scalar-8388608,10,clang18_scalar,8388608,62,8126464,544194048,17444193244271551,17444193244271551,1194466516,35554369,1194466548,544225389,544225389,1
r10-o18-clang18_auto-8388608,10,clang18_auto,8388608,62,8126464,435296231,17444193244271551,17444193244271551,955445216,35554368,955445216,435328088,435328088,1
r10-o19-gcc13_auto-8388608,10,gcc13_auto,8388608,62,8126464,516806801,17444193244271551,17444193244271551,1134352017,73138459,1134352032,516836806,516836806,1
r10-o20-gcc13_auto-536870912,10,gcc13_auto,536870912,1,8388608,852663918,18017347997925624,18017347997925624,1871532149,75497755,1871532146,852700025,852700025,1
r10-o21-gcc13_scalar-262144,10,gcc13_scalar,262144,9766,40001536,476474848,85449381942251735,85449381942251735,1045826453,360014107,1045826452,476502073,476502073,1
r10-o22-clang18_auto-1048576,10,clang18_auto,1048576,1221,20004864,393739304,43098968983893989,43098968983893989,864230558,87522368,864230554,393768023,393768023,1
r10-o23-clang18_auto-36864,10,clang18_auto,36864,173612,100000512,622383957,220423592280896003,220423592280896003,1366086697,437503328,1366086700,622413438,622413438,1
r10-o24-clang18_scalar-536870912,10,clang18_scalar,536870912,1,8388608,824858989,18017347997925624,18017347997925624,1810503618,36701249,1810503618,824891866,824891866,1
r10-o25-clang18_auto-536870912,10,clang18_auto,536870912,1,8388608,824851386,18017347997925624,18017347997925624,1810487501,36701248,1810487492,824887822,824887822,1
r10-o26-gcc13_scalar-32768,10,gcc13_scalar,32768,195313,100000256,365090623,223978264113942993,223978264113942993,801347106,900002587,801347118,365117187,365117187,1
r10-o27-gcc13_scalar-536870912,10,gcc13_scalar,536870912,1,8388608,852387392,18017347997925624,18017347997925624,1870924523,75497755,1870924528,852419004,852419004,1
r10-o28-clang18_scalar-32768,10,clang18_scalar,32768,195313,100000256,287591797,223978264113942993,223978264113942993,631245192,437502209,631245186,287619997,287619997,1
r11-o01-clang18_scalar-32768,11,clang18_scalar,32768,195313,100000256,287159564,223978264113942993,223978264113942993,630296284,437502209,630296304,287185878,287185878,1
r11-o02-clang18_auto-1048576,11,clang18_auto,1048576,1221,20004864,393938087,43098968983893989,43098968983893989,864666872,87522368,864666902,393966507,393966507,1
r11-o03-clang18_auto-32768,11,clang18_auto,32768,195313,100000256,286948436,223978264113942993,223978264113942993,629833488,437502208,629833468,286976604,286976604,1
r11-o04-clang18_auto-536870912,11,clang18_auto,536870912,1,8388608,824500409,18017347997925624,18017347997925624,1809718176,36701248,1809718152,824539036,824539036,1
r11-o05-clang18_scalar-536870912,11,clang18_scalar,536870912,1,8388608,822969681,18017347997925624,18017347997925624,1806356828,36701249,1806356860,823003747,823003747,1
r11-o06-clang18_auto-262144,11,clang18_auto,262144,9766,40001536,374747776,85449381942251735,85449381942251735,822546041,175007808,822546076,374776053,374776053,1
r11-o07-gcc13_auto-536870912,11,gcc13_auto,536870912,1,8388608,851246743,18017347997925624,18017347997925624,1868421111,75497755,1868421126,851278298,851278298,1
r11-o08-clang18_scalar-36864,11,clang18_scalar,36864,173612,100000512,621099897,220423592280896003,220423592280896003,1363267690,437503329,1363267708,621128788,621128788,1
r11-o09-clang18_scalar-8388608,11,clang18_scalar,8388608,62,8126464,445587638,17444193244271551,17444193244271551,978034170,35554369,978034156,445618363,445618363,1
r11-o10-gcc13_scalar-32768,11,gcc13_scalar,32768,195313,100000256,367333593,223978264113942993,223978264113942993,806270585,900002587,806270608,367361144,367361144,1
r11-o11-clang18_scalar-1048576,11,clang18_scalar,1048576,1221,20004864,392218672,43098968983893989,43098968983893989,860893231,87522369,860893242,392247530,392247530,1
r11-o12-gcc13_auto-36864,11,gcc13_auto,36864,173612,100000512,1002352416,220423592280896003,220423592280896003,2200084115,900004891,2200084128,1002379512,1002379512,1
r11-o13-gcc13_auto-1048576,11,gcc13_auto,1048576,1221,20004864,436015078,43098968983893989,43098968983893989,957020677,180044059,957020658,436041853,436041853,1
r11-o14-clang18_auto-6291456,11,clang18_auto,6291456,102,10027008,547626869,21543721854647272,21543721854647272,1202002083,43869248,1202002076,547661188,547661188,1
r11-o15-gcc13_scalar-1048576,11,gcc13_scalar,1048576,1221,20004864,434865192,43098968983893989,43098968983893989,954496799,180044059,954496796,434892193,434892193,1
r11-o16-gcc13_scalar-8388608,11,gcc13_scalar,8388608,62,8126464,454202224,17444193244271551,17444193244271551,996940042,73138459,996940032,454233027,454233027,1
r11-o17-clang18_scalar-6291456,11,clang18_scalar,6291456,102,10027008,438488755,21543721854647272,21543721854647272,962452239,43869249,962452260,438519029,438519029,1
r11-o18-gcc13_auto-262144,11,gcc13_auto,262144,9766,40001536,642088720,85449381942251735,85449381942251735,1409335142,360014107,1409335136,642116200,642116200,1
r11-o19-gcc13_scalar-6291456,11,gcc13_scalar,6291456,102,10027008,487092264,21543721854647272,21543721854647272,1069130995,90243355,1069130986,487122292,487122292,1
r11-o20-gcc13_auto-8388608,11,gcc13_auto,8388608,62,8126464,530939228,17444193244271551,17444193244271551,1165371825,73138459,1165371834,530969769,530969769,1
r11-o21-gcc13_auto-32768,11,gcc13_auto,32768,195313,100000256,365067361,223978264113942993,223978264113942993,801296202,900002587,801296210,365094103,365094103,1
r11-o22-clang18_auto-8388608,11,clang18_auto,8388608,62,8126464,462078574,17444193244271551,17444193244271551,1014230477,35554368,1014230448,462109403,462109403,1
r11-o23-gcc13_scalar-36864,11,gcc13_scalar,36864,173612,100000512,1002357771,220423592280896003,220423592280896003,2200095784,900004891,2200095788,1002384802,1002384802,1
r11-o24-gcc13_scalar-536870912,11,gcc13_scalar,536870912,1,8388608,859600566,18017347997925624,18017347997925624,1886756308,75497755,1886756322,859632733,859632733,1
r11-o25-gcc13_auto-6291456,11,gcc13_auto,6291456,102,10027008,456090497,21543721854647272,21543721854647272,1001084715,90243355,1001084744,456120849,456120849,1
r11-o26-gcc13_scalar-262144,11,gcc13_scalar,262144,9766,40001536,471638967,85449381942251735,85449381942251735,1035212050,360014107,1035212090,471666106,471666106,1
r11-o27-clang18_scalar-262144,11,clang18_scalar,262144,9766,40001536,370661872,85449381942251735,85449381942251735,813577714,175007809,813577710,370690251,370690251,1
r11-o28-clang18_auto-36864,11,clang18_auto,36864,173612,100000512,622204036,220423592280896003,220423592280896003,1365692486,437503328,1365692504,622232652,622232652,1
r12-o01-clang18_scalar-6291456,12,clang18_scalar,6291456,102,10027008,544638180,21543721854647272,21543721854647272,1195441271,43869249,1195441236,544668706,544668706,1
r12-o02-gcc13_auto-32768,12,gcc13_auto,32768,195313,100000256,365167286,223978264113942993,223978264113942993,801515561,900002587,801515550,365194272,365194272,1
r12-o03-clang18_scalar-32768,12,clang18_scalar,32768,195313,100000256,287109885,223978264113942993,223978264113942993,630187762,437502209,630187734,287138260,287138260,1
r12-o04-clang18_scalar-36864,12,clang18_scalar,36864,173612,100000512,621544783,220423592280896003,220423592280896003,1364244352,437503329,1364244376,621572925,621572925,1
r12-o05-clang18_auto-1048576,12,clang18_auto,1048576,1221,20004864,395483105,43098968983893989,43098968983893989,868058451,87522368,868058444,395511243,395511243,1
r12-o06-clang18_scalar-262144,12,clang18_scalar,262144,9766,40001536,325098470,85449381942251735,85449381942251735,713569645,175007809,713569648,325127164,325127164,1
r12-o07-clang18_auto-262144,12,clang18_auto,262144,9766,40001536,356353309,85449381942251735,85449381942251735,782171305,175007808,782171302,356381812,356381812,1
r12-o08-clang18_auto-536870912,12,clang18_auto,536870912,1,8388608,829436635,18017347997925624,18017347997925624,1820551297,36701248,1820551304,829472834,829472834,1
r12-o09-clang18_scalar-536870912,12,clang18_scalar,536870912,1,8388608,823200556,18017347997925624,18017347997925624,1806862928,36701249,1806862926,823234170,823234170,1
r12-o10-clang18_scalar-1048576,12,clang18_scalar,1048576,1221,20004864,395408796,43098968983893989,43098968983893989,867895611,87522369,867895578,395438517,395438517,1
r12-o11-gcc13_auto-36864,12,gcc13_auto,36864,173612,100000512,1002348024,220423592280896003,220423592280896003,2200074394,900004891,2200074382,1002375588,1002375588,1
r12-o12-gcc13_scalar-536870912,12,gcc13_scalar,536870912,1,8388608,865466477,18017347997925624,18017347997925624,1899631282,75497755,1899631294,865499635,865499635,1
r12-o13-gcc13_auto-1048576,12,gcc13_auto,1048576,1221,20004864,438275592,43098968983893989,43098968983893989,961982590,180044059,961982582,438303888,438303888,1
r12-o14-gcc13_auto-8388608,12,gcc13_auto,8388608,62,8126464,440131261,17444193244271551,17444193244271551,966055624,73138459,966055618,440162386,440162386,1
r12-o15-gcc13_scalar-6291456,12,gcc13_scalar,6291456,102,10027008,453950199,21543721854647272,21543721854647272,996386808,90243355,996386820,453980151,453980151,1
r12-o16-clang18_auto-8388608,12,clang18_auto,8388608,62,8126464,492462956,17444193244271551,17444193244271551,1080922067,35554368,1080922084,492494407,492494407,1
r12-o17-gcc13_auto-536870912,12,gcc13_auto,536870912,1,8388608,842422851,18017347997925624,18017347997925624,1849052953,75497755,1849052942,842459506,842459506,1
r12-o18-clang18_auto-32768,12,clang18_auto,32768,195313,100000256,286628079,223978264113942993,223978264113942993,629130014,437502208,629129996,286656977,286656977,1
r12-o19-gcc13_scalar-32768,12,gcc13_scalar,32768,195313,100000256,367320637,223978264113942993,223978264113942993,806241953,900002587,806241942,367347758,367347758,1
r12-o20-gcc13_scalar-262144,12,gcc13_scalar,262144,9766,40001536,499900442,85449381942251735,85449381942251735,1097243434,360014107,1097243444,499927645,499927645,1
r12-o21-clang18_auto-6291456,12,clang18_auto,6291456,102,10027008,427661262,21543721854647272,21543721854647272,938687172,43869248,938687200,427692181,427692181,1
r12-o22-clang18_scalar-8388608,12,clang18_scalar,8388608,62,8126464,431514800,17444193244271551,17444193244271551,947144980,35554369,947145012,431545834,431545834,1
r12-o23-gcc13_scalar-36864,12,gcc13_scalar,36864,173612,100000512,1002360554,220423592280896003,220423592280896003,2200102161,900004891,2200102168,1002387636,1002387636,1
r12-o24-gcc13_scalar-8388608,12,gcc13_scalar,8388608,62,8126464,456363328,17444193244271551,17444193244271551,1001683305,73138459,1001683298,456392299,456392299,1
r12-o25-gcc13_scalar-1048576,12,gcc13_scalar,1048576,1221,20004864,435836329,43098968983893989,43098968983893989,956628135,180044059,956628112,435863480,435863480,1
r12-o26-gcc13_auto-262144,12,gcc13_auto,262144,9766,40001536,613824833,85449381942251735,85449381942251735,1347298323,360014107,1347298304,613851969,613851969,1
r12-o27-clang18_auto-36864,12,clang18_auto,36864,173612,100000512,621737225,220423592280896003,220423592280896003,1364666977,437503328,1364666996,621764603,621764603,1
r12-o28-gcc13_auto-6291456,12,gcc13_auto,6291456,102,10027008,441099340,21543721854647272,21543721854647272,968181078,90243355,968181082,441129597,441129597,1
r13-o01-clang18_auto-36864,13,clang18_auto,36864,173612,100000512,621892465,220423592280896003,220423592280896003,1365007901,437503328,1365007886,621920255,621920255,1
r13-o02-clang18_auto-6291456,13,clang18_auto,6291456,102,10027008,491969399,21543721854647272,21543721854647272,1079837950,43869248,1079837968,492000585,492000585,1
r13-o03-gcc13_scalar-32768,13,gcc13_scalar,32768,195313,100000256,366104004,223978264113942993,223978264113942993,803571360,900002587,803571362,366131323,366131323,1
r13-o04-gcc13_scalar-8388608,13,gcc13_scalar,8388608,62,8126464,491081150,17444193244271551,17444193244271551,1077886520,73138459,1077886546,491111074,491111074,1
r13-o05-gcc13_auto-536870912,13,gcc13_auto,536870912,1,8388608,843617763,18017347997925624,18017347997925624,1851676535,75497755,1851676530,843652836,843652836,1
r13-o06-clang18_scalar-36864,13,clang18_scalar,36864,173612,100000512,620981178,220423592280896003,220423592280896003,1363007459,437503329,1363007492,621010190,621010190,1
r13-o07-clang18_scalar-32768,13,clang18_scalar,32768,195313,100000256,287160916,223978264113942993,223978264113942993,630299036,437502209,630299010,287188097,287188097,1
r13-o08-gcc13_scalar-1048576,13,gcc13_scalar,1048576,1221,20004864,438283077,43098968983893989,43098968983893989,961998741,180044059,961998752,438310376,438310376,1
r13-o09-clang18_auto-32768,13,clang18_auto,32768,195313,100000256,287352775,223978264113942993,223978264113942993,630720632,437502208,630720640,287380379,287380379,1
r13-o10-gcc13_auto-6291456,13,gcc13_auto,6291456,102,10027008,446037872,21543721854647272,21543721854647272,979020106,90243355,979020130,446068271,446068271,1
